t,motionRel,baroRel,absAltRel,relAlt,absAlt,absAltAcc,absAltPrec,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
54.356,54.356,53.884,,0.36,,,,0.0017,0.9990,0.9990,0.0000,0.0000,0.0000,0.0000,0.0,1005.438
54.361,54.361,53.884,,0.36,,,,0.0045,0.9960,0.9960,0.0022,-0.0020,-0.0010,0.0000,0.0,1005.438
54.366,54.366,53.884,,0.36,,,,0.0045,0.9960,0.9960,0.0022,-0.0020,0.0000,0.0010,0.0,1005.438
54.371,54.371,53.884,,0.36,,,,0.0042,0.9960,0.9960,0.0022,0.0000,0.0020,0.0010,0.0,1005.438
54.376,54.376,53.884,,0.36,,,,0.0042,0.9960,0.9960,0.0022,-0.0010,0.0020,0.0000,0.0,1005.438
54.381,54.381,53.884,,0.36,,,,0.0030,0.9970,0.9970,0.0024,-0.0010,0.0010,0.0020,0.0,1005.438
54.386,54.386,53.884,,0.36,,,,0.0030,0.9970,0.9970,0.0010,0.0000,-0.0010,0.0000,0.0,1005.438
54.391,54.391,53.884,,0.36,,,,0.0037,0.9970,0.9970,0.0030,0.0000,0.0000,0.0030,0.0,1005.438
54.396,54.396,53.884,,0.36,,,,0.0037,0.9970,0.9970,0.0024,0.0010,-0.0020,0.0010,0.0,1005.438
54.401,54.401,53.884,,0.36,,,,0.0017,0.9990,0.9990,0.0040,0.0000,-0.0040,0.0000,0.0,1005.438
54.406,54.406,53.884,,0.36,,,,0.0017,0.9990,0.9990,0.0032,-0.0010,-0.0030,0.0000,0.0,1005.438
54.411,54.411,53.884,,0.36,,,,0.0030,0.9970,0.9970,0.0032,0.0010,-0.0030,0.0000,0.0,1005.438
54.416,54.416,53.884,,0.36,,,,0.0030,0.9970,0.9970,0.0017,-0.0010,0.0010,0.0010,0.0,1005.438
54.421,54.421,53.884,,0.36,,,,0.0020,0.9980,0.9980,0.0022,0.0020,-0.0010,0.0000,0.0,1005.438
54.426,54.426,53.884,,0.36,,,,0.0020,0.9980,0.9980,0.0024,0.0010,0.0020,-0.0010,0.0,1005.438
54.431,54.431,53.884,,0.36,,,,0.0024,0.9980,0.9980,0.0037,-0.0020,0.0030,0.0010,0.0,1005.438
54.436,54.436,53.884,,0.36,,,,0.0024,0.9980,0.9980,0.0030,-0.0020,0.0020,-0.0010,0.0,1005.438
54.441,54.441,53.884,,0.36,,,,0.0024,0.9980,0.9980,0.0022,-0.0020,0.0010,0.0000,0.0,1005.438
54.446,54.446,53.884,,0.36,,,,0.0024,0.9980,0.9980,0.0014,-0.0010,0.0000,0.0010,0.0,1005.438
54.451,54.451,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0024,0.0020,-0.0010,-0.0010,0.0,1005.438
54.456,54.456,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0051,0.0050,-0.0010,0.0000,0.0,1005.438
54.461,54.461,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0022,0.0000,0.0010,-0.0020,0.0,1005.438
54.466,54.466,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0020,-0.0020,0.0000,0.0000,0.0,1005.438
54.471,54.471,53.884,,0.36,,,,0.0051,0.9950,0.9950,0.0044,-0.0030,0.0030,-0.0010,0.0,1005.438
54.476,54.476,53.884,,0.36,,,,0.0051,0.9950,0.9950,0.0054,-0.0020,0.0050,0.0000,0.0,1005.438
54.481,54.481,53.884,,0.36,,,,0.0014,1.0000,1.0000,0.0036,0.0000,0.0030,-0.0020,0.0,1005.438
54.486,54.486,53.884,,0.36,,,,0.0014,1.0000,1.0000,0.0024,0.0020,-0.0010,0.0010,0.0,1005.438
54.491,54.491,53.884,,0.36,,,,0.0024,1.0010,1.0010,0.0037,0.0020,-0.0030,-0.0010,0.0,1005.438
54.496,54.496,53.884,,0.36,,,,0.0024,1.0010,1.0010,0.0050,0.0000,-0.0050,0.0000,0.0,1005.438
54.501,54.501,53.884,,0.36,,,,0.0036,0.9980,0.9980,0.0046,-0.0010,-0.0040,0.0020,0.0,1005.438
54.506,54.506,53.884,,0.36,,,,0.0036,0.9980,0.9980,0.0024,-0.0020,-0.0010,0.0010,0.0,1005.438
54.511,54.511,53.884,,0.36,,,,0.0030,0.9980,0.9980,0.0033,0.0030,0.0010,0.0010,0.0,1005.438
54.516,54.516,53.884,,0.36,,,,0.0030,0.9980,0.9980,0.0014,0.0010,0.0010,0.0000,0.0,1005.438
54.521,54.521,53.884,,0.36,,,,0.0046,0.9960,0.9960,0.0017,-0.0010,-0.0010,-0.0010,0.0,1005.438
54.526,54.526,53.884,,0.36,,,,0.0046,0.9960,0.9960,0.0032,0.0000,-0.0030,0.0010,0.0,1005.438
54.531,54.531,53.884,,0.36,,,,0.0032,0.9970,0.9970,0.0022,0.0000,-0.0020,0.0010,0.0,1005.438
54.536,54.536,53.884,,0.36,,,,0.0032,0.9970,0.9970,0.0014,0.0010,-0.0010,0.0000,0.0,1005.438
54.541,54.541,53.884,,0.36,,,,0.0024,1.0010,1.0010,0.0032,0.0000,0.0010,-0.0030,0.0,1005.438
54.546,54.546,53.884,,0.36,,,,0.0024,1.0010,1.0010,0.0010,0.0000,0.0000,-0.0010,0.0,1005.438
54.551,54.551,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0032,0.0010,0.0030,0.0000,0.0,1005.438
54.556,54.556,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0028,0.0020,0.0020,0.0000,0.0,1005.438
54.561,54.561,53.884,,0.36,,,,0.0022,0.9980,0.9980,0.0037,0.0020,0.0030,0.0010,0.0,1005.438
54.566,54.566,53.884,,0.36,,,,0.0022,0.9980,0.9980,0.0028,-0.0020,0.0020,0.0000,0.0,1005.438
54.571,54.571,53.884,,0.36,,,,0.0061,0.9940,0.9940,0.0062,-0.0060,0.0010,-0.0010,0.0,1005.438
54.576,54.576,53.884,,0.36,,,,0.0061,0.9940,0.9940,0.0028,-0.0020,0.0020,0.0000,0.0,1005.438
54.581,54.581,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0014,0.0010,0.0010,0.0000,0.0,1005.438
54.586,54.586,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0020,0.0020,0.0000,0.0000,0.0,1005.438
54.591,54.591,53.884,,0.36,,,,0.0037,1.0030,1.0030,0.0036,0.0030,-0.0020,0.0000,0.0,1005.438
54.596,54.596,53.884,,0.36,,,,0.0037,1.0030,1.0030,0.0054,0.0030,-0.0040,0.0020,0.0,1005.438
54.601,54.601,53.884,,0.36,,,,0.0042,0.9960,0.9960,0.0032,0.0000,-0.0030,0.0010,0.0,1005.438
54.606,54.606,53.884,,0.36,,,,0.0042,0.9960,0.9960,0.0047,-0.0030,-0.0030,0.0020,0.0,1005.438
54.611,54.611,53.884,,0.36,,,,0.0051,0.9950,0.9950,0.0020,-0.0020,0.0000,0.0000,0.0,1005.438
54.616,54.616,53.884,,0.36,,,,0.0051,0.9950,0.9950,0.0014,0.0000,-0.0010,0.0010,0.0,1005.438
54.621,54.621,53.884,,0.36,,,,0.0022,0.9980,0.9980,0.0017,-0.0010,0.0010,0.0010,0.0,1005.438
54.626,54.626,53.884,,0.36,,,,0.0022,0.9980,0.9980,0.0028,-0.0020,0.0020,0.0000,0.0,1005.438
54.631,54.631,53.884,,0.36,,,,0.0020,0.9980,0.9980,0.0033,-0.0030,0.0010,0.0010,0.0,1005.438
54.636,54.636,53.884,,0.36,,,,0.0020,0.9980,0.9980,0.0010,0.0000,0.0000,0.0010,0.0,1005.438
54.641,54.641,53.884,,0.36,,,,0.0022,1.0000,1.0000,0.0014,0.0000,-0.0010,0.0010,0.0,1005.438
54.646,54.646,53.884,,0.36,,,,0.0022,1.0000,1.0000,0.0033,-0.0010,-0.0030,0.0010,0.0,1005.438
54.651,54.651,53.884,,0.36,,,,0.0036,0.9970,0.9970,0.0049,-0.0020,-0.0040,0.0020,0.0,1005.438
54.656,54.656,53.884,,0.36,,,,0.0036,0.9970,0.9970,0.0033,-0.0030,-0.0010,0.0010,0.0,1005.438
54.661,54.661,53.884,,0.36,,,,0.0022,0.9980,0.9980,0.0022,0.0010,0.0000,0.0020,0.0,1005.438
54.666,54.666,53.884,,0.36,,,,0.0022,0.9980,0.9980,0.0049,0.0040,0.0020,0.0020,0.0,1005.438
54.671,54.671,53.884,,0.36,,,,0.0030,1.0020,1.0020,0.0058,0.0050,0.0030,0.0000,0.0,1005.438
54.676,54.676,53.884,,0.36,,,,0.0030,1.0020,1.0020,0.0032,-0.0010,0.0030,0.0000,0.0,1005.438
54.681,54.681,53.884,,0.36,,,,0.0030,0.9970,0.9970,0.0041,0.0040,-0.0010,0.0000,0.0,1005.438
54.686,54.686,53.884,,0.36,,,,0.0030,0.9970,0.9970,0.0024,-0.0010,0.0010,0.0020,0.0,1005.438
54.691,54.691,53.884,,0.36,,,,0.0057,0.9950,0.9950,0.0037,-0.0030,0.0010,0.0020,0.0,1005.438
54.696,54.696,53.884,,0.36,,,,0.0057,0.9950,0.9950,0.0024,0.0010,-0.0010,0.0020,0.0,1005.438
54.701,54.701,53.884,,0.36,,,,0.0046,0.9960,0.9960,0.0010,-0.0010,0.0000,0.0000,0.0,1005.438
54.706,54.706,53.884,,0.36,,,,0.0046,0.9960,0.9960,0.0041,-0.0040,-0.0010,0.0000,0.0,1005.438
54.711,54.711,53.884,,0.36,,,,0.0017,0.9990,0.9990,0.0010,0.0000,0.0000,-0.0010,0.0,1005.438
54.716,54.716,53.884,,0.36,,,,0.0017,0.9990,0.9990,0.0070,0.0070,0.0000,0.0000,0.0,1005.438
54.721,54.721,53.884,,0.36,,,,0.0032,1.0030,1.0030,0.0041,0.0040,0.0010,0.0000,0.0,1005.438
54.726,54.726,53.884,,0.36,,,,0.0032,1.0030,1.0030,0.0017,-0.0010,-0.0010,0.0010,0.0,1005.438
54.731,54.731,53.884,,0.36,,,,0.0061,0.9940,0.9940,0.0047,-0.0030,-0.0030,0.0020,0.0,1005.438
54.736,54.736,53.884,,0.36,,,,0.0061,0.9940,0.9940,0.0062,-0.0060,-0.0010,0.0010,0.0,1005.438
54.741,54.741,53.884,,0.36,,,,0.0070,0.9930,0.9930,0.0036,-0.0030,0.0000,-0.0020,0.0,1005.438
54.746,54.746,53.884,,0.36,,,,0.0070,0.9930,0.9930,0.0028,0.0020,0.0020,0.0000,0.0,1005.438
54.751,54.751,53.884,,0.36,,,,0.0041,1.0030,1.0030,0.0052,0.0050,0.0010,-0.0010,0.0,1005.438
54.756,54.756,53.884,,0.36,,,,0.0041,1.0030,1.0030,0.0030,0.0020,0.0020,-0.0010,0.0,1005.438
54.761,54.761,53.884,,0.36,,,,0.0014,1.0010,1.0010,0.0014,0.0010,0.0000,-0.0010,0.0,1005.438
54.766,54.766,53.884,,0.36,,,,0.0014,1.0010,1.0010,0.0000,0.0000,0.0000,0.0000,0.0,1005.438
54.771,54.771,53.884,,0.36,,,,0.0040,0.9960,0.9960,0.0020,-0.0020,0.0000,0.0000,0.0,1005.438
54.776,54.776,53.884,,0.36,,,,0.0040,0.9960,0.9960,0.0010,0.0000,0.0000,0.0010,0.0,1005.438
54.781,54.781,53.884,,0.36,,,,0.0020,0.9980,0.9980,0.0030,0.0030,0.0000,0.0000,0.0,1005.438
54.786,54.786,53.884,,0.36,,,,0.0020,0.9980,0.9980,0.0022,0.0020,-0.0010,0.0000,0.0,1005.438
54.791,54.791,53.884,,0.36,,,,0.0040,0.9960,0.9960,0.0030,-0.0020,-0.0020,0.0010,0.0,1005.438
54.796,54.796,53.884,,0.36,,,,0.0040,0.9960,0.9960,0.0010,-0.0010,0.0000,0.0000,0.0,1005.438
54.801,54.801,53.884,,0.36,,,,0.0032,0.9970,0.9970,0.0017,-0.0010,0.0010,-0.0010,0.0,1005.438
54.806,54.806,53.884,,0.36,,,,0.0032,0.9970,0.9970,0.0032,0.0010,0.0030,0.0000,0.0,1005.438
54.811,54.811,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0030,0.0000,0.0030,0.0000,0.0,1005.438
54.816,54.816,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0017,0.0010,0.0010,0.0010,0.0,1005.438
54.821,54.821,53.884,,0.36,,,,0.0036,0.9970,0.9970,0.0017,0.0010,-0.0010,0.0010,0.0,1005.438
54.826,54.826,53.884,,0.36,,,,0.0036,0.9970,0.9970,0.0022,0.0000,-0.0020,0.0010,0.0,1005.438
54.831,54.831,53.884,,0.36,,,,0.0045,0.9960,0.9960,0.0032,0.0000,-0.0030,-0.0010,0.0,1005.438
54.836,54.836,53.884,,0.36,,,,0.0045,0.9960,0.9960,0.0050,-0.0040,-0.0030,0.0000,0.0,1005.438
54.841,54.841,53.884,,0.36,,,,0.0033,0.9970,0.9970,0.0032,-0.0030,0.0000,0.0010,0.0,1005.438
54.846,54.846,53.884,,0.36,,,,0.0033,0.9970,0.9970,0.0022,0.0000,0.0010,-0.0020,0.0,1005.438
54.851,54.851,53.884,,0.36,,,,0.0010,1.0010,1.0010,0.0024,0.0020,0.0010,-0.0010,0.0,1005.438
54.856,54.856,53.884,,0.36,,,,0.0010,1.0010,1.0010,0.0030,0.0020,0.0020,-0.0010,0.0,1005.438
54.861,54.861,53.884,,0.36,,,,0.0014,0.9990,0.9990,0.0030,0.0030,0.0000,0.0000,0.0,1005.438
54.866,54.866,53.884,,0.36,,,,0.0014,0.9990,0.9990,0.0028,-0.0020,-0.0020,0.0000,0.0,1005.438
54.871,54.871,53.884,,0.36,,,,0.0061,0.9940,0.9940,0.0063,-0.0060,-0.0020,0.0000,0.0,1005.438
54.876,54.876,53.884,,0.36,,,,0.0061,0.9940,0.9940,0.0024,-0.0020,-0.0010,0.0010,0.0,1005.438
54.881,54.881,53.884,,0.36,,,,0.0022,0.9990,0.9990,0.0030,0.0020,0.0020,0.0010,0.0,1005.438
54.886,54.886,53.884,,0.36,,,,0.0022,0.9990,0.9990,0.0037,0.0020,0.0030,0.0010,0.0,1005.438
54.891,54.891,53.884,,0.36,,,,0.0017,1.0010,1.0010,0.0024,0.0010,0.0020,0.0010,0.0,1005.438
54.896,54.896,53.884,,0.36,,,,0.0024,1.0010,1.0010,0.0028,0.0020,0.0020,0.0000,0.0,1005.438
54.901,54.901,53.884,,0.36,,,,0.0022,0.9980,0.9980,0.0020,0.0000,0.0020,0.0000,0.0,1005.438
54.906,54.906,53.884,,0.36,,,,0.0022,0.9980,0.9980,0.0030,-0.0030,0.0000,0.0000,0.0,1005.438
54.911,54.911,53.884,,0.36,,,,0.0060,0.9940,0.9940,0.0033,-0.0030,-0.0010,-0.0010,0.0,1005.438
54.916,54.916,53.884,,0.36,,,,0.0060,0.9940,0.9940,0.0041,-0.0040,-0.0010,0.0000,0.0,1005.438
54.921,54.921,53.884,,0.36,,,,0.0042,0.9960,0.9960,0.0030,-0.0030,0.0000,0.0000,0.0,1005.438
54.926,54.926,53.884,,0.36,,,,0.0042,0.9960,0.9960,0.0024,0.0010,0.0010,-0.0020,0.0,1005.438
54.931,54.931,53.884,,0.36,,,,0.0014,1.0000,1.0000,0.0017,-0.0010,0.0010,-0.0010,0.0,1005.438
54.936,54.936,53.884,,0.36,,,,0.0014,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0,1005.438
54.941,54.941,53.884,,0.36,,,,0.0022,0.9980,0.9980,0.0055,-0.0050,-0.0020,-0.0010,0.0,1005.438
54.946,54.946,53.884,,0.36,,,,0.0022,0.9980,0.9980,0.0044,-0.0030,-0.0030,0.0010,0.0,1005.438
54.951,54.951,53.884,,0.36,,,,0.0022,0.9980,0.9980,0.0030,0.0010,-0.0020,-0.0020,0.0,1005.438
54.956,54.956,53.884,,0.36,,,,0.0022,0.9980,0.9980,0.0033,0.0010,-0.0030,0.0010,0.0,1005.438
54.961,54.961,53.884,,0.36,,,,0.0022,0.9990,0.9990,0.0022,0.0000,-0.0020,-0.0010,0.0,1005.438
54.966,54.966,53.884,,0.36,,,,0.0022,0.9990,0.9990,0.0028,-0.0020,-0.0020,0.0000,0.0,1005.438
54.971,54.971,53.884,,0.36,,,,0.0051,0.9950,0.9950,0.0041,-0.0040,-0.0010,0.0000,0.0,1005.438
54.976,54.976,53.884,,0.36,,,,0.0051,0.9950,0.9950,0.0037,-0.0020,-0.0010,-0.0030,0.0,1005.438
54.981,54.981,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0,1005.438
54.986,54.986,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0020,0.0020,0.0000,0.0000,0.0,1005.438
54.991,54.991,53.884,,0.36,,,,0.0014,0.9990,0.9990,0.0022,0.0010,-0.0020,0.0000,0.0,1005.438
54.996,54.996,53.884,,0.36,,,,0.0014,0.9990,0.9990,0.0014,-0.0010,0.0000,0.0010,0.0,1005.438
55.001,55.001,53.884,,0.36,,,,0.0040,0.9960,0.9960,0.0040,-0.0040,0.0000,0.0000,0.0,1005.438
55.006,55.006,53.884,,0.36,,,,0.0040,0.9960,0.9960,0.0022,-0.0010,0.0020,0.0000,0.0,1005.438
55.011,55.011,53.884,,0.36,,,,0.0017,1.0010,1.0010,0.0033,0.0010,0.0030,-0.0010,0.0,1005.438
55.016,55.016,53.884,,0.36,,,,0.0017,1.0010,1.0010,0.0046,0.0040,0.0020,0.0010,0.0,1005.438
55.021,55.021,53.884,,0.36,,,,0.0028,1.0020,1.0020,0.0042,0.0040,-0.0010,0.0010,0.0,1005.438
55.026,55.026,53.884,,0.36,,,,0.0028,1.0020,1.0020,0.0024,0.0020,-0.0010,-0.0010,0.0,1005.438
55.031,55.031,53.884,,0.36,,,,0.0060,0.9940,0.9940,0.0024,-0.0010,-0.0010,0.0020,0.0,1005.438
55.036,55.036,53.884,,0.36,,,,0.0060,0.9940,0.9940,0.0028,-0.0020,0.0000,-0.0020,0.0,1005.438
55.041,55.041,53.884,,0.36,,,,0.0052,0.9950,0.9950,0.0036,-0.0020,0.0030,0.0000,0.0,1005.438
55.046,55.046,53.884,,0.36,,,,0.0052,0.9950,0.9950,0.0030,0.0020,0.0020,-0.0010,0.0,1005.438
55.051,55.051,53.884,,0.36,,,,0.0014,1.0000,1.0000,0.0014,0.0010,0.0000,0.0010,0.0,1005.438
55.056,55.056,53.884,,0.36,,,,0.0014,1.0000,1.0000,0.0041,0.0000,-0.0040,0.0010,0.0,1005.438
55.061,55.061,53.884,,0.36,,,,0.0033,0.9970,0.9970,0.0044,-0.0030,-0.0030,0.0010,0.0,1005.438
55.066,55.066,53.884,,0.36,,,,0.0033,0.9970,0.9970,0.0060,0.0040,-0.0040,0.0020,0.0,1005.438
55.071,55.071,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0059,0.0050,-0.0030,-0.0010,0.0,1005.438
55.076,55.076,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0091,-0.0090,0.0010,-0.0010,0.0,1005.438
55.081,55.081,53.884,,0.36,,,,0.0041,0.9960,0.9960,0.0033,-0.0010,0.0030,-0.0010,0.0,1005.438
55.086,55.086,53.884,,0.36,,,,0.0041,0.9960,0.9960,0.0014,0.0000,0.0010,-0.0010,0.0,1005.438
55.091,55.091,53.884,,0.36,,,,0.0041,0.9960,0.9960,0.0024,0.0010,0.0020,0.0010,0.0,1005.438
55.096,55.096,53.884,,0.36,,,,0.0041,0.9960,0.9960,0.0037,-0.0020,0.0030,-0.0010,0.0,1005.438
55.101,55.101,53.884,,0.36,,,,0.0000,1.0000,1.0000,0.0010,0.0010,0.0000,0.0000,0.0,1005.438
55.106,55.106,53.884,,0.36,,,,0.0000,1.0000,1.0000,0.0037,-0.0010,-0.0030,-0.0020,0.0,1005.438
55.111,55.111,53.884,,0.36,,,,0.0022,0.9980,0.9980,0.0024,-0.0020,-0.0010,-0.0010,0.0,1005.438
55.116,55.116,53.884,,0.36,,,,0.0022,0.9980,0.9980,0.0042,0.0040,-0.0010,-0.0010,0.0,1005.438
55.121,55.121,53.884,,0.36,,,,0.0020,1.0000,1.0000,0.0033,0.0030,0.0010,0.0010,0.0,1005.438
55.126,55.126,53.884,,0.36,,,,0.0020,1.0000,1.0000,0.0033,-0.0030,0.0010,-0.0010,0.0,1005.438
55.131,55.131,53.884,,0.36,,,,0.0051,0.9960,0.9960,0.0032,-0.0010,0.0030,0.0000,0.0,1005.438
55.136,55.136,53.884,,0.36,,,,0.0051,0.9960,0.9960,0.0024,-0.0010,0.0020,-0.0010,0.0,1005.438
55.141,55.141,53.884,,0.36,,,,0.0028,0.9980,0.9980,0.0041,0.0010,0.0040,0.0000,0.0,1005.438
55.146,55.146,53.884,,0.36,,,,0.0028,0.9980,0.9980,0.0017,-0.0010,0.0010,0.0010,0.0,1005.438
55.151,55.151,53.884,,0.36,,,,0.0028,1.0000,1.0000,0.0046,0.0040,-0.0020,0.0010,0.0,1005.438
55.156,55.156,53.884,,0.36,,,,0.0028,1.0000,1.0000,0.0040,0.0000,-0.0040,0.0000,0.0,1005.438
55.161,55.161,53.884,,0.36,,,,0.0022,0.9990,0.9990,0.0046,0.0040,-0.0020,0.0010,0.0,1005.438
55.166,55.166,53.884,,0.36,,,,0.0022,0.9990,0.9990,0.0071,0.0050,-0.0050,0.0000,0.0,1005.438
55.171,55.171,53.884,,0.36,,,,0.0051,0.9950,0.9950,0.0051,-0.0050,0.0000,-0.0010,0.0,1005.438
55.176,55.176,53.884,,0.36,,,,0.0051,0.9950,0.9950,0.0030,0.0030,0.0000,0.0000,0.0,1005.438
55.181,55.181,53.884,,0.36,,,,0.0055,0.9950,0.9950,0.0022,0.0020,0.0000,0.0010,0.0,1005.438
55.186,55.186,53.884,,0.36,,,,0.0055,0.9950,0.9950,0.0017,-0.0010,-0.0010,-0.0010,0.0,1005.438
55.191,55.191,53.884,,0.36,,,,0.0062,0.9940,0.9940,0.0081,-0.0080,-0.0010,0.0010,0.0,1005.438
55.196,55.196,53.884,,0.36,,,,0.0062,0.9940,0.9940,0.0032,0.0030,0.0000,-0.0010,0.0,1005.438
55.201,55.201,53.884,,0.36,,,,0.0030,0.9980,0.9980,0.0022,0.0020,0.0010,0.0000,0.0,1005.438
55.206,55.206,53.884,,0.36,,,,0.0030,0.9980,0.9980,0.0010,0.0010,0.0000,0.0000,0.0,1005.438
55.211,55.211,53.884,,0.36,,,,0.0036,0.9970,0.9970,0.0050,-0.0050,0.0000,0.0000,0.0,1005.438
55.216,55.216,53.884,,0.36,,,,0.0036,0.9970,0.9970,0.0014,0.0000,0.0010,-0.0010,0.0,1005.438
55.221,55.221,53.884,,0.36,,,,0.0051,0.9950,0.9950,0.0041,-0.0030,0.0020,-0.0020,0.0,1005.438
55.226,55.226,53.884,,0.36,,,,0.0051,0.9950,0.9950,0.0041,0.0010,0.0040,0.0000,0.0,1005.438
55.231,55.231,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0033,-0.0030,0.0010,-0.0010,0.0,1005.438
55.236,55.236,53.884,,0.36,,,,0.0010,1.0000,1.0000,0.0044,-0.0030,0.0030,0.0010,0.0,1005.438
55.241,55.241,53.884,,0.36,,,,0.0017,0.9990,0.9990,0.0022,-0.0010,0.0020,0.0000,0.0,1005.438
55.246,55.246,53.884,,0.36,,,,0.0017,0.9990,0.9990,0.0032,0.0030,0.0010,0.0000,0.0,1005.438
55.251,55.251,53.884,,0.36,,,,0.0030,1.0010,1.0010,0.0024,0.0010,-0.0010,0.0020,0.0,1005.438
55.256,55.256,53.884,,0.36,,,,0.0030,1.0010,1.0010,0.0010,0.0000,-0.0010,0.0000,0.0,1005.438
55.261,55.261,53.884,,0.36,,,,0.0035,0.9980,0.9980,0.0020,0.0000,-0.0020,0.0000,0.0,1005.438
55.266,55.266,53.884,,0.36,,,,0.0035,0.9980,0.9980,0.0040,0.0000,-0.0040,0.0000,0.0,1005.438
55.271,55.271,53.884,,0.36,,,,0.0024,0.9990,0.9990,0.0010,0.0010,0.0000,0.0000,0.0,1005.438
55.276,55.276,53.884,,0.36,,,,0.0024,0.9990,0.9990,0.0014,0.0010,-0.0010,0.0000,0.0,1005.438
55.281,55.281,53.884,,0.36,,,,0.0022,0.9990,0.9990,0.0017,0.0010,-0.0010,0.0010,0.0,1005.438
55.286,55.286,53.884,,0.36,,,,0.0022,0.9990,0.9990,0.0036,0.0030,-0.0020,0.0000,0.0,1005.438
55.291,55.291,53.884,,0.36,,,,0.0014,1.0000,1.0000,0.0032,0.0030,-0.0010,0.0000,0.0,1005.438
55.296,55.296,53.884,,0.36,,,,0.0014,1.0000,1.0000,0.0022,0.0010,-0.0020,0.0000,0.0,1005.438
55.301,55.301,53.884,,0.36,,,,0.0041,0.9960,0.9960,0.0014,-0.0010,-0.0010,0.0000,0.0,1005.438
55.306,55.306,53.884,,0.36,,,,0.0041,0.9960,0.9960,0.0010,0.0000,0.0000,-0.0010,0.0,1005.438
55.311,55.311,53.884,,0.36,,,,0.0042,0.9960,0.9960,0.0022,0.0020,0.0010,0.0000,0.0,1005.438
55.316,55.316,53.884,,0.36,,,,0.0042,0.9960,0.9960,0.0010,0.0000,0.0010,0.0000,0.0,1005.438
55.321,55.321,53.884,,0.36,,,,0.0044,0.9970,0.9970,0.0037,-0.0030,0.0020,0.0010,0.0,1005.438
55.326,55.326,53.884,,0.36,,,,0.0044,0.9970,0.9970,0.0036,-0.0030,0.0020,0.0000,0.0,1005.438
55.331,55.331,53.884,,0.36,,,,0.0045,0.9960,0.9960,0.0022,0.0000,0.0020,-0.0010,0.0,1005.438
55.336,55.336,53.884,,0.36,,,,0.0045,0.9960,0.9960,0.0017,-0.0010,0.0010,0.0010,0.0,1005.438
55.341,55.341,53.884,,0.36,,,,0.0010,0.9990,0.9990,0.0017,-0.0010,-0.0010,0.0010,0.0,1005.438
55.346,55.346,53.884,,0.36,,,,0.0010,0.9990,0.9990,0.0037,-0.0030,-0.0020,0.0010,0.0,1005.438
55.351,55.351,53.884,,0.36,,,,0.0020,0.9980,0.9980,0.0022,0.0000,-0.0020,0.0010,0.0,1005.438
55.356,55.356,53.884,,0.36,,,,0.0020,0.9980,0.9980,0.0010,-0.0010,0.0000,0.0000,0.0,1005.438
55.361,55.361,53.884,,0.36,,,,0.0036,0.9980,0.9980,0.0037,-0.0030,0.0020,0.0010,0.0,1005.438
55.366,55.366,53.884,,0.36,,,,0.0036,0.9980,0.9980,0.0030,-0.0020,0.0020,-0.0010,0.0,1005.438
55.371,55.371,53.884,,0.36,,,,0.0024,0.9990,0.9990,0.0030,-0.0020,0.0020,0.0010,0.0,1005.438
55.376,55.376,53.884,,0.36,,,,0.0024,0.9990,0.9990,0.0010,0.0000,0.0000,0.0010,0.0,1005.438
55.381,55.381,53.884,,0.36,,,,0.0037,1.0010,1.0010,0.0014,-0.0010,-0.0010,0.0000,0.0,1005.438
55.386,55.386,53.884,,0.36,,,,0.0037,1.0010,1.0010,0.0051,0.0030,-0.0040,0.0010,0.0,1005.438
55.391,55.391,53.884,,0.36,,,,0.0033,1.0010,1.0010,0.0028,0.0000,-0.0020,0.0020,0.0,1005.438
55.396,55.396,53.884,,0.36,,,,0.0033,1.0010,1.0010,0.0010,0.0010,0.0000,0.0000,0.0,1005.438
55.401,55.401,53.884,,0.36,,,,0.0036,0.9980,0.9980,0.0017,0.0010,-0.0010,0.0010,0.0,1005.438
55.406,55.406,53.884,,0.36,,,,0.0036,0.9980,0.9980,0.0022,-0.0010,0.0000,-0.0020,0.0,1005.438
55.411,55.411,53.884,,0.36,,,,0.0024,0.9980,0.9980,0.0045,0.0040,0.0000,0.0020,0.0,1005.438
55.416,55.416,53.884,,0.36,,,,0.0024,0.9980,0.9980,0.0037,0.0030,-0.0010,-0.0020,0.0,1005.438
