t,motionRel,baroRel,absAltRel,relAlt,absAlt,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
11.652,11.652,804900647.049,804900648.044,-0.05,10.003,0.2986,0.7520,0.7520,1.6612,1.4840,-0.1250,0.7360,,1008.517
11.657,11.657,804900647.049,804900648.044,-0.05,10.003,0.4076,0.6740,0.6740,1.5821,1.3820,-0.2600,0.7250,,1008.517
11.662,11.662,804900647.049,804900648.044,-0.05,10.003,0.4054,0.6730,0.6730,1.4868,1.2320,-0.4210,0.7180,,1008.517
11.667,11.667,804900647.049,804900648.044,-0.05,10.003,0.5314,0.5290,0.5290,1.3787,1.0480,-0.5410,0.7140,,1008.517
11.672,11.672,804900647.049,804900648.044,-0.05,10.003,0.5302,0.5290,0.5290,1.1182,0.7240,-0.4830,0.7020,,1008.517
11.677,11.677,804900647.049,804900648.044,-0.05,10.003,0.5719,0.4650,0.4650,0.7123,0.1050,-0.2210,0.6690,,1008.517
11.682,11.682,804900647.049,804900648.044,-0.05,10.003,0.5726,0.4650,0.4650,1.0322,-0.7800,0.1160,0.6660,,1008.517
11.687,11.687,804900647.049,804900648.044,-0.05,10.003,0.6961,0.3120,0.3120,1.9466,-1.7640,0.4230,0.7060,,1008.517
11.692,11.692,804900647.049,804900648.044,-0.05,10.003,0.6969,0.3130,0.3130,2.9064,-2.7270,0.6140,0.7960,,1008.517
11.697,11.697,804900647.049,804900648.044,-0.05,10.003,0.8917,0.1100,0.1100,3.6132,-3.4280,0.7180,0.8880,,1008.517
11.702,11.702,804900647.049,804900648.044,-0.05,10.003,0.8888,0.1130,0.1130,3.7724,-3.6330,0.7150,0.7220,,1008.517
11.707,11.707,804900647.049,804900648.044,-0.05,10.003,0.7934,0.2120,0.2120,2.5759,-2.5280,0.4750,0.1380,,1008.517
11.712,11.712,804900647.049,804900648.044,-0.05,10.003,0.7917,0.2140,0.2140,0.8050,-0.7090,0.3100,-0.2220,,1008.517
11.717,11.717,804900647.049,804900648.044,-0.05,10.003,0.2466,1.0580,1.0580,1.0134,0.7960,0.6220,-0.0800,,1008.517
11.722,11.722,804900647.049,804900648.044,-0.05,10.003,0.2488,1.0560,1.0560,1.8923,1.5470,1.0690,0.2120,,1008.517
11.727,11.727,804900647.049,804900648.044,-0.05,10.003,0.7493,1.7370,1.7370,2.2408,1.7190,1.3710,0.4320,,1008.517
11.732,11.732,804900647.049,804900648.044,-0.05,10.003,0.7495,1.7350,1.7350,2.2280,1.5740,1.4760,0.5550,,1008.517
11.737,11.737,804900647.049,804900648.044,-0.05,10.003,0.2496,0.8150,0.8150,1.9036,1.1960,1.3840,0.5270,,1008.517
11.742,11.742,804900647.049,804900648.044,-0.05,10.003,0.2506,0.8140,0.8140,1.4599,0.8140,1.1710,0.3120,,1008.517
11.747,11.747,804900647.049,804900648.044,-0.05,10.003,0.5479,0.4680,0.4680,1.2496,0.5510,1.1190,0.0750,,1008.517
11.752,11.752,804900647.049,804900648.044,-0.05,10.003,0.5498,0.4670,0.4670,1.3833,0.4690,1.2940,-0.1380,,1008.517
11.757,11.757,804900647.049,804900648.044,-0.05,10.003,0.3747,0.7090,0.7090,1.5263,0.4660,1.4260,-0.2810,,1008.517
11.762,11.762,804900647.049,804900648.044,-0.05,10.003,0.3784,0.7090,0.7090,1.4394,0.5050,1.2900,-0.3910,,1008.517
11.767,11.767,804900647.049,804900648.044,-0.05,10.003,0.1674,1.0810,1.0810,1.2476,0.6200,0.9550,-0.5100,,1008.517
11.772,11.772,804900647.049,804900648.044,-0.05,10.003,0.1710,1.0800,1.0800,1.0821,0.7800,0.4500,-0.6000,,1008.517
11.777,11.777,804900647.049,804900648.044,-0.05,10.003,0.2733,1.2720,1.2720,1.1773,0.9830,-0.1810,-0.6220,,1008.517
11.782,11.782,804900647.049,804900648.044,-0.05,10.003,0.2731,1.2710,1.2710,1.5751,1.2570,-0.7940,-0.5200,,1008.517
11.787,11.787,804900647.049,804900648.044,-0.05,10.003,0.2316,1.2130,1.2130,1.9752,1.5510,-1.1820,-0.3140,,1008.517
11.792,11.792,804900647.049,804900648.044,-0.05,10.003,0.2318,1.2120,1.2120,2.2324,1.7820,-1.3430,-0.0650,,1008.517
11.797,11.797,804900647.049,804900648.044,-0.05,10.003,0.1949,1.1280,1.1280,2.3329,1.8920,-1.3540,0.1720,,1008.517
11.802,11.802,804900647.049,804900648.044,-0.05,10.003,0.1954,1.1270,1.1270,2.3041,1.8800,-1.2900,0.3320,,1008.517
11.807,11.807,804900647.049,804900648.044,-0.05,10.003,0.1378,0.9410,0.9410,2.1429,1.7610,-1.1630,0.3720,,1008.517
11.812,11.812,804900647.049,804900648.044,-0.05,10.003,0.1415,0.9400,0.9400,1.8711,1.5610,-0.9850,0.3070,,1008.517
11.817,11.817,804900647.049,804900648.044,-0.05,10.003,0.3494,0.6570,0.6570,1.5804,1.3760,-0.7570,0.1770,,1008.517
11.822,11.822,804900647.049,804900648.044,-0.05,10.003,0.3506,0.6570,0.6570,1.3007,1.2170,-0.4580,0.0300,,1008.517
11.827,11.827,804900647.049,804900648.044,-0.05,10.003,0.4685,0.5320,0.5320,1.0416,1.0350,-0.0860,-0.0790,,1008.517
11.832,11.832,804900647.049,804900648.044,-0.05,10.003,0.4684,0.5320,0.5320,0.8835,0.8000,0.3560,-0.1180,,1008.517
11.837,11.837,804900647.049,804900648.044,-0.05,10.003,0.4184,0.6070,0.6070,0.9646,0.4540,0.8480,-0.0720,,1008.517
11.842,11.842,804900647.049,804900648.044,-0.05,10.003,0.4189,0.6070,0.6070,1.2823,-0.0080,1.2810,0.0580,,1008.517
11.847,11.847,804900647.049,804900648.044,-0.05,10.003,0.4205,0.6360,0.6360,1.6993,-0.5030,1.6080,0.2210,,1008.517
11.852,11.852,804900647.049,804900648.044,-0.05,10.003,0.4221,0.6370,0.6370,2.1250,-0.9970,1.8400,0.3690,,1008.517
11.857,11.857,804900647.049,804900648.044,-0.05,10.003,0.4740,0.6110,0.6110,2.5466,-1.5000,1.9970,0.4970,,1008.517
11.862,11.862,804900647.049,804900648.044,-0.05,10.003,0.4769,0.6120,0.6120,2.7355,-1.8250,2.0090,0.3410,,1008.517
11.867,11.867,804900647.049,804900648.044,-0.05,10.003,0.4160,0.7030,0.7030,2.2929,-1.4590,1.7630,-0.1430,,1008.517
11.872,11.872,804900647.049,804900648.044,-0.05,10.003,0.4188,0.7030,0.7030,1.7907,-0.5340,1.6260,-0.5270,,1008.517
11.877,11.877,804900647.049,804900648.044,-0.05,10.003,0.3473,1.1570,1.1570,1.8829,0.6430,1.6420,-0.6600,,1008.517
11.882,11.882,804900647.049,804900648.044,-0.05,10.003,0.3481,1.1560,1.1560,2.5082,1.7530,1.6910,-0.5990,,1008.517
11.887,11.887,804900647.049,804900648.044,-0.05,10.003,0.8164,1.7920,1.7920,3.1118,2.4710,1.8180,-0.5220,,1008.517
11.892,11.892,804900647.049,804900648.044,-0.05,10.003,0.8160,1.7910,1.7910,3.4452,2.7380,2.0370,-0.4730,,1008.517
11.897,11.897,804900647.049,804900648.044,-0.05,10.003,0.5986,1.5890,1.5890,3.5339,2.6430,2.3080,-0.4200,,1008.517
11.902,11.902,804900647.049,804900648.044,-0.05,10.003,0.5960,1.5890,1.5890,3.4613,2.4110,2.4390,-0.4680,,1008.517
11.907,11.907,804900647.049,804900648.044,-0.05,10.003,0.2400,1.0630,1.0630,3.2847,2.1720,2.3980,-0.5670,,1008.517
11.912,11.912,804900647.049,804900648.044,-0.05,10.003,0.2284,1.0640,1.0640,3.2034,2.0220,2.4050,-0.6240,,1008.517
11.917,11.917,804900647.049,804900648.044,-0.05,10.003,0.3002,0.8550,0.8550,3.1912,1.9910,2.4500,-0.4660,,1008.517
11.922,11.922,804900647.049,804900648.044,-0.05,10.003,0.2929,0.8570,0.8570,3.2563,2.1050,2.4820,-0.1110,,1008.517
11.927,11.927,804900647.049,804900648.044,-0.05,10.003,0.3282,1.0200,1.0200,3.3869,2.3130,2.4520,0.3300,,1008.517
11.932,11.932,804900647.049,804900648.044,-0.05,10.003,0.3116,1.0210,1.0210,3.4738,2.5450,2.2530,0.7170,,1008.517
11.937,11.937,804900647.049,804900648.044,-0.05,10.003,0.6665,1.2840,1.2840,3.4246,2.7670,1.7780,0.9540,,1008.517
11.942,11.942,804900647.049,804900648.044,-0.05,10.003,0.6561,1.2860,1.2860,3.3445,2.9710,1.0950,1.0770,,1008.517
11.947,11.947,804900647.049,804900648.044,-0.05,10.003,0.6745,1.4100,1.4100,3.2843,3.0740,0.3750,1.0940,,1008.517
11.952,11.952,804900647.049,804900648.044,-0.05,10.003,0.6720,1.4110,1.4110,3.1765,2.9890,-0.1970,1.0570,,1008.517
11.957,11.957,804900647.049,804900648.044,-0.05,10.003,0.5768,1.4670,1.4670,2.9653,2.7440,-0.4790,1.0170,,1008.517
11.962,11.962,804900647.049,804900648.044,-0.05,10.003,0.5800,1.4680,1.4680,2.6110,2.3620,-0.5310,0.9780,,1008.517
11.967,11.967,804900647.049,804900648.044,-0.05,10.003,0.5547,1.4580,1.4580,2.2227,1.9690,-0.4620,0.9220,,1008.517
11.972,11.972,804900647.049,804900648.044,-0.05,10.003,0.5598,1.4590,1.4590,1.8696,1.6390,-0.3320,0.8360,,1008.517
11.977,11.977,804900647.049,804900648.044,-0.05,10.003,0.5988,1.4800,1.4800,1.6129,1.4090,-0.2250,0.7520,,1008.517
11.982,11.982,804900647.049,804900648.044,-0.05,10.003,0.6039,1.4810,1.4810,1.5060,1.3270,-0.2300,0.6740,,1008.517
11.987,11.987,804900647.049,804900648.044,-0.05,10.003,0.7120,1.6280,1.6280,1.5861,1.4220,-0.4050,0.5740,,1008.517
11.992,11.992,804900647.049,804900648.044,-0.05,10.003,0.7170,1.6290,1.6290,1.8469,1.6470,-0.7230,0.4190,,1008.517
11.997,11.997,804900647.049,804900648.044,-0.05,10.003,0.8647,1.8220,1.8220,2.1969,1.8820,-1.1120,0.2190,,1008.517
12.002,12.002,804900647.049,804900648.044,-0.05,10.003,0.8692,1.8230,1.8230,2.5207,2.0100,-1.5210,-0.0120,,1008.517
12.007,12.007,804900647.049,804900648.044,-0.05,10.003,0.9721,1.9500,1.9500,2.8928,1.9750,-2.1030,-0.2120,,1008.517
12.012,12.012,804900647.049,804900648.044,-0.05,10.003,0.9752,1.9500,1.9500,3.2498,1.7590,-2.7090,-0.3580,,1008.517
12.017,12.017,804900647.049,804900648.044,-0.05,10.003,0.9868,1.9690,1.9690,3.4851,1.4090,-3.1580,-0.4330,,1008.517
12.022,12.022,804900647.049,804900648.044,-0.05,10.003,0.9893,1.9690,1.9690,3.5220,1.0280,-3.3360,-0.4680,,1008.517
12.027,12.027,804900647.049,804900648.044,-0.05,10.003,0.9884,1.9670,1.9670,3.3815,0.7040,-3.2660,-0.5220,,1008.517
12.032,12.032,804900647.049,804900648.044,-0.05,10.003,0.9883,1.9660,1.9660,3.1752,0.4440,-3.0850,-0.6060,,1008.517
12.037,12.037,804900647.049,804900648.044,-0.05,10.003,0.9509,1.9230,1.9230,3.0363,0.2430,-2.9480,-0.6850,,1008.517
12.042,12.042,804900647.049,804900648.044,-0.05,10.003,0.9490,1.9220,1.9220,2.9677,0.0920,-2.8720,-0.7420,,1008.517
12.047,12.047,804900647.049,804900648.044,-0.05,10.003,0.9056,1.8600,1.8600,2.8380,0.0130,-2.7220,-0.8030,,1008.517
12.052,12.052,804900647.049,804900648.044,-0.05,10.003,0.9031,1.8600,1.8600,2.6491,-0.0370,-2.5060,-0.8580,,1008.517
12.057,12.057,804900647.049,804900648.044,-0.05,10.003,0.8835,1.8380,1.8380,2.4256,-0.1490,-2.2570,-0.8760,,1008.517
12.062,12.062,804900647.049,804900648.044,-0.05,10.003,0.8812,1.8380,1.8380,2.1532,-0.3220,-1.9400,-0.8770,,1008.517
12.067,12.067,804900647.049,804900648.044,-0.05,10.003,0.9431,1.8950,1.8950,1.8673,-0.5290,-1.5740,-0.8540,,1008.517
12.072,12.072,804900647.049,804900648.044,-0.05,10.003,0.9411,1.8950,1.8950,1.6419,-0.7280,-1.2410,-0.7910,,1008.517
12.077,12.077,804900647.049,804900648.044,-0.05,10.003,1.0154,1.9510,1.9510,1.4933,-0.8830,-1.0000,-0.6710,,1008.517
12.082,12.082,804900647.049,804900648.044,-0.05,10.003,1.0123,1.9500,1.9500,1.3934,-1.0150,-0.8120,-0.5020,,1008.517
12.087,12.087,804900647.049,804900648.044,-0.05,10.003,1.1122,2.0380,2.0380,1.3402,-1.1300,-0.6480,-0.3150,,1008.517
12.092,12.092,804900647.049,804900648.044,-0.05,10.003,1.1097,2.0370,2.0370,1.3286,-1.2020,-0.5460,-0.1490,,1008.517
12.097,12.097,804900647.049,804900648.044,-0.05,10.003,1.2232,2.1390,2.1390,1.3026,-1.1930,-0.5220,-0.0310,,1008.517
12.102,12.102,804900647.049,804900648.044,-0.05,10.003,1.2203,2.1380,2.1380,1.2483,-1.1220,-0.5470,0.0140,,1008.517
12.107,12.107,804900647.049,804900648.044,-0.05,10.003,1.3992,2.3030,2.3030,1.2103,-1.0140,-0.6590,-0.0480,,1008.517
12.112,12.112,804900647.049,804900648.044,-0.05,10.003,1.3971,2.3030,2.3030,1.2429,-0.8840,-0.8500,-0.2020,,1008.517
12.117,12.117,804900647.049,804900648.044,-0.05,10.003,1.6511,2.5490,2.5490,1.4299,-0.7540,-1.1430,-0.4120,,1008.517
12.122,12.122,804900647.049,804900648.044,-0.05,10.003,1.6484,2.5490,2.5490,1.8211,-0.6680,-1.5620,-0.6560,,1008.517
12.127,12.127,804900649.591,804900649.047,-0.08,11.32,1.8914,2.7960,2.7960,2.4241,-0.6650,-2.1570,-0.8840,,1008.537
12.132,12.132,804900649.591,804900649.047,-0.08,11.32,1.8885,2.7970,2.7970,3.2907,-0.8070,-3.0170,-1.0370,,1008.537
12.137,12.137,804900649.591,804900649.047,-0.08,11.32,2.1252,3.0530,3.0530,4.3594,-1.1680,-4.0630,-1.0640,,1008.537
12.142,12.142,804900649.591,804900649.047,-0.08,11.32,2.1214,3.0550,3.0550,5.4426,-1.7640,-5.0600,-0.9520,,1008.537
12.147,12.147,804900649.591,804900649.047,-0.08,11.32,2.4254,3.3340,3.3340,6.3232,-2.4890,-5.7720,-0.6870,,1008.537
12.152,12.152,804900649.591,804900649.047,-0.08,11.32,2.4199,3.3370,3.3370,6.7997,-3.1780,-6.0080,-0.1990,,1008.537
12.157,12.157,804900649.591,804900649.047,-0.08,11.32,2.8771,3.6010,3.6010,6.8532,-3.7450,-5.7180,0.4960,,1008.537
12.162,12.162,804900649.591,804900649.047,-0.08,11.32,2.8666,3.6050,3.6050,6.7341,-4.2270,-5.0840,1.2780,,1008.537
12.167,12.167,804900649.591,804900649.047,-0.08,11.32,3.7883,4.2310,4.2310,6.7746,-4.7600,-4.3920,1.9870,,1008.537
12.172,12.172,804900649.591,804900649.047,-0.08,11.32,3.7754,4.2360,4.2360,7.1715,-5.3970,-4.0090,2.4960,,1008.537
12.177,12.177,804900649.591,804900649.047,-0.08,11.32,4.6818,4.9790,4.9790,7.8639,-6.0480,-4.1920,2.7730,,1008.537
12.182,12.182,804900649.591,804900649.047,-0.08,11.32,4.6699,4.9870,4.9870,8.6355,-6.5520,-4.8720,2.8120,,1008.537
12.187,12.187,804900649.591,804900649.047,-0.08,11.32,5.2002,5.5650,5.5650,9.2496,-6.7700,-5.7280,2.6290,,1008.537
12.192,12.192,804900649.591,804900649.047,-0.08,11.32,5.1926,5.5790,5.5790,9.6761,-6.7360,-6.5560,2.2960,,1008.537
12.197,12.197,804900649.591,804900649.047,-0.08,11.32,5.6182,6.0930,6.0930,9.9893,-6.6010,-7.2360,1.9630,,1008.537
12.202,12.202,804900649.591,804900649.047,-0.08,11.32,5.6195,6.1140,6.1140,10.1538,-6.4440,-7.6380,1.7990,,1008.537
12.207,12.207,804900649.591,804900649.047,-0.08,11.32,5.7954,6.2560,6.2560,9.8982,-6.1600,-7.5220,1.8570,,1008.537
12.212,12.212,804900649.591,804900649.047,-0.08,11.32,5.8035,6.2800,6.2800,8.9877,-5.7670,-6.5850,2.0390,,1008.537
12.217,12.217,804900649.591,804900649.047,-0.08,11.32,5.4900,5.8430,5.8430,7.6294,-5.4700,-4.8050,2.2800,,1008.537
12.222,12.222,804900649.591,804900649.047,-0.08,11.32,5.4998,5.8600,5.8600,6.4884,-5.3460,-2.6680,2.5300,,1008.537
12.227,12.227,804900649.591,804900649.047,-0.08,11.32,5.0164,5.2580,5.2580,5.9913,-5.3580,-0.4780,2.6380,,1008.537
12.232,12.232,804900649.591,804900649.047,-0.08,11.32,5.0309,5.2650,5.2650,6.2210,-5.3550,1.9760,2.4740,,1008.537
12.237,12.237,804900649.591,804900649.047,-0.08,11.32,4.2723,4.5170,4.5170,7.5672,-5.4080,4.9160,1.9620,,1008.537
12.242,12.242,804900649.591,804900649.047,-0.08,11.32,4.2904,4.5130,4.5130,9.4630,-5.5950,7.5590,1.0520,,1008.537
12.247,12.247,804900649.591,804900649.047,-0.08,11.32,3.5859,3.9580,3.9580,9.6507,-5.3910,8.0030,0.1600,,1008.537
12.252,12.252,804900649.591,804900649.047,-0.08,11.32,3.5997,3.9520,3.9520,10.3318,-5.1580,8.8620,-1.2670,,1008.537
12.257,12.257,804900649.591,804900649.047,-0.08,11.32,2.1236,2.4630,2.4630,12.1584,-4.5970,10.8880,-2.8540,,1008.537
12.262,12.262,804900649.591,804900649.047,-0.08,11.32,2.1254,2.4530,2.4530,12.3277,-4.1230,11.3430,-2.5120,,1008.537
12.267,12.267,804900649.591,804900649.047,-0.08,11.32,1.9149,1.4360,1.4360,11.7157,-4.0770,10.9520,-0.8300,,1008.537
12.272,12.272,804900649.591,804900649.047,-0.08,11.32,1.8983,1.4310,1.4310,10.9640,-4.1950,10.1210,0.4210,,1008.537
12.277,12.277,804900649.591,804900649.047,-0.08,11.32,2.4610,0.6850,0.6850,10.1494,-4.3990,9.1020,0.9020,,1008.537
12.282,12.282,804900649.591,804900649.047,-0.08,11.32,2.4317,0.6880,0.6880,9.4497,-4.4860,8.2740,0.8450,,1008.537
12.287,12.287,804900649.591,804900649.047,-0.08,11.32,1.7651,0.4320,0.4320,8.6953,-4.5260,7.3970,0.6390,,1008.537
12.292,12.292,804900649.591,804900649.047,-0.08,11.32,1.7448,0.4400,0.4400,8.0587,-4.6520,6.5610,0.5040,,1008.537
12.297,12.297,804900649.591,804900649.047,-0.08,11.32,1.1545,0.3340,0.3340,7.8819,-4.9810,6.0980,0.3590,,1008.537
12.302,12.302,804900649.591,804900649.047,-0.08,11.32,1.1527,0.3470,0.3470,8.2695,-5.5160,6.1550,0.2730,,1008.537
12.307,12.307,804900649.591,804900649.047,-0.08,11.32,1.1598,0.0510,0.0510,9.0236,-6.1380,6.6120,0.1790,,1008.537
12.312,12.312,804900649.591,804900649.047,-0.08,11.32,1.1555,0.0720,0.0720,10.0191,-6.7860,7.3690,0.1750,,1008.537
12.317,12.317,804900649.591,804900649.047,-0.08,11.32,1.2183,0.0310,-0.0310,11.0819,-7.3960,8.2500,0.2120,,1008.537
12.322,12.322,804900649.591,804900649.047,-0.08,11.32,1.2100,0.0030,-0.0030,11.9585,-7.8710,8.9980,0.3000,,1008.537
12.327,12.327,804900649.591,804900649.047,-0.08,11.32,1.1794,0.0360,0.0360,12.5266,-8.1870,9.4730,0.3870,,1008.537
12.332,12.332,804900649.591,804900649.047,-0.08,11.32,1.1654,0.0720,0.0720,12.7327,-8.3710,9.5870,0.3720,,1008.537
12.337,12.337,804900649.591,804900649.047,-0.08,11.32,1.0771,0.1790,0.1790,12.6670,-8.4750,9.4110,0.2480,,1008.537
12.342,12.342,804900649.591,804900649.047,-0.08,11.32,1.0615,0.2210,0.2210,12.3996,-8.4880,9.0390,0.0040,,1008.537
12.347,12.347,804900649.591,804900649.047,-0.08,11.32,1.0328,0.3130,0.3130,12.0696,-8.4400,8.6230,-0.2940,,1008.537
12.352,12.352,804900649.591,804900649.047,-0.08,11.32,1.0214,0.3580,0.3580,11.7575,-8.3350,8.2700,-0.6110,,1008.537
12.357,12.357,804900649.591,804900649.047,-0.08,11.32,1.0287,0.4450,0.4450,11.5098,-8.1800,8.0490,-0.8810,,1008.537
12.362,12.362,804900649.591,804900649.047,-0.08,11.32,1.0218,0.4900,0.4900,11.3497,-7.9540,8.0280,-1.0490,,1008.537
12.367,12.367,804900649.591,804900649.047,-0.08,11.32,0.9898,0.6080,0.6080,11.2372,-7.6470,8.1590,-1.1080,,1008.537
12.372,12.372,804900649.591,804900649.047,-0.08,11.32,0.9859,0.6520,0.6520,11.1538,-7.2550,8.4020,-1.0860,,1008.537
12.377,12.377,804900649.591,804900649.047,-0.08,11.32,0.9419,0.8010,0.8010,11.0821,-6.7780,8.7070,-1.0300,,1008.537
12.382,12.382,804900649.591,804900649.047,-0.08,11.32,0.9424,0.8430,0.8430,11.0041,-6.2230,9.0240,-0.9650,,1008.537
12.387,12.387,804900649.591,804900649.047,-0.08,11.32,0.9355,1.0040,1.0040,10.9813,-5.6400,9.3760,-0.9330,,1008.537
12.392,12.392,804900649.591,804900649.047,-0.08,11.32,0.9417,1.0420,1.0420,10.9834,-5.0320,9.7190,-0.9250,,1008.537
12.397,12.397,804900649.591,804900649.047,-0.08,11.32,0.9844,1.1640,1.1640,10.9349,-4.3660,9.9810,-0.9430,,1008.537
12.402,12.402,804900649.591,804900649.047,-0.08,11.32,0.9920,1.1970,1.1970,10.7364,-3.6440,10.0500,-0.9950,,1008.537
12.407,12.407,804900649.591,804900649.047,-0.08,11.32,1.0363,1.2760,1.2760,10.4552,-2.9590,9.9710,-1.0650,,1008.537
12.412,12.412,804900649.591,804900649.047,-0.08,11.32,1.0440,1.3010,1.3010,10.1613,-2.3440,9.8160,-1.1850,,1008.537
12.417,12.417,804900649.591,804900649.047,-0.08,11.32,1.0846,1.3260,1.3260,9.8733,-1.8150,9.6140,-1.3260,,1008.537
12.422,12.422,804900649.591,804900649.047,-0.08,11.32,1.0897,1.3460,1.3460,9.6072,-1.3860,9.3930,-1.4660,,1008.537
12.427,12.427,804900649.591,804900649.047,-0.08,11.32,1.0989,1.2740,1.2740,9.3953,-1.0310,9.2050,-1.5740,,1008.537
12.432,12.432,804900649.591,804900649.047,-0.08,11.32,1.1006,1.2890,1.2890,9.2379,-0.7110,9.0620,-1.6470,,1008.537
12.437,12.437,804900649.591,804900649.047,-0.08,11.32,1.0838,1.2060,1.2060,9.1091,-0.4190,8.9400,-1.6960,,1008.537
12.442,12.442,804900649.591,804900649.047,-0.08,11.32,1.0847,1.2170,1.2170,8.9973,-0.1700,8.8260,-1.7390,,1008.537
12.447,12.447,804900649.591,804900649.047,-0.08,11.32,1.0670,1.1840,1.1840,8.8811,0.0080,8.6980,-1.7940,,1008.537
12.452,12.452,804900649.591,804900649.047,-0.08,11.32,1.0663,1.1910,1.1910,8.7371,0.1090,8.5370,-1.8560,,1008.537
12.457,12.457,804900649.591,804900649.047,-0.08,11.32,1.0543,1.1500,1.1500,8.5793,0.1360,8.3590,-1.9270,,1008.537
12.462,12.462,804900649.591,804900649.047,-0.08,11.32,1.0531,1.1550,1.1550,8.4367,0.0950,8.1940,-2.0070,,1008.537
12.467,12.467,804900649.591,804900649.047,-0.08,11.32,1.0356,1.0850,1.0850,8.2994,-0.0180,8.0340,-2.0820,,1008.537
12.472,12.472,804900649.591,804900649.047,-0.08,11.32,1.0342,1.0900,1.0900,8.1780,-0.1800,7.8880,-2.1510,,1008.537
12.477,12.477,804900649.591,804900649.047,-0.08,11.32,1.0166,1.0300,1.0300,8.0923,-0.3730,7.7760,-2.2090,,1008.537
12.482,12.482,804900649.591,804900649.047,-0.08,11.32,1.0144,1.0360,1.0360,8.0331,-0.5850,7.6870,-2.2580,,1008.537
12.487,12.487,804900649.591,804900649.047,-0.08,11.32,1.0010,0.9990,0.9990,8.0030,-0.8050,7.6230,-2.3000,,1008.537
12.492,12.492,804900649.591,804900649.047,-0.08,11.32,0.9984,1.0050,1.0050,7.9982,-1.0260,7.5800,-2.3370,,1008.537
12.497,12.497,804900649.591,804900649.047,-0.08,11.32,0.9872,1.0080,1.0080,8.0059,-1.2460,7.5420,-2.3790,,1008.537
12.502,12.502,804900649.591,804900649.047,-0.08,11.32,0.9856,1.0150,1.0150,8.0258,-1.4740,7.5080,-2.4230,,1008.537
12.507,12.507,804900649.591,804900649.047,-0.08,11.32,0.9763,1.0230,1.0230,8.0554,-1.7330,7.4670,-2.4760,,1008.537
12.512,12.512,804900649.591,804900649.047,-0.08,11.32,0.9746,1.0310,1.0310,8.1009,-1.9770,7.4360,-2.5340,,1008.537
12.517,12.517,804900649.591,804900649.047,-0.08,11.32,0.9691,1.0260,1.0260,8.1256,-2.1500,7.4050,-2.5630,,1008.537
12.522,12.522,804900649.591,804900649.047,-0.08,11.32,0.9673,1.0340,1.0340,8.1735,-2.3240,7.3830,-2.6260,,1008.537
12.527,12.527,804900649.591,804900649.047,-0.08,11.32,0.9626,1.0560,1.0560,8.2392,-2.4380,7.4020,-2.6740,,1008.537
12.532,12.532,804900649.591,804900649.047,-0.08,11.32,0.9602,1.0640,1.0640,8.3160,-2.5250,7.4430,-2.7170,,1008.537
12.537,12.537,804900649.591,804900649.047,-0.08,11.32,0.9633,1.1100,1.1100,8.3758,-2.5920,7.4730,-2.7550,,1008.537
12.542,12.542,804900649.591,804900649.047,-0.08,11.32,0.9625,1.1160,1.1160,8.4206,-2.6130,7.5030,-2.7900,,1008.537
12.547,12.547,804900649.591,804900649.047,-0.08,11.32,0.9652,1.1520,1.1520,8.4480,-2.5950,7.5220,-2.8380,,1008.537
12.552,12.552,804900649.591,804900649.047,-0.08,11.32,0.9648,1.1560,1.1560,8.4540,-2.5460,7.5280,-2.8840,,1008.537
12.557,12.557,804900649.591,804900649.047,-0.08,11.32,0.9694,1.1930,1.1930,8.4427,-2.4640,7.5260,-2.9270,,1008.537
12.562,12.562,804900649.591,804900649.047,-0.08,11.32,0.9701,1.1950,1.1950,8.4318,-2.3570,7.5320,-2.9680,,1008.537
12.567,12.567,804900649.591,804900649.047,-0.08,11.32,0.9766,1.2270,1.2270,8.4143,-2.2320,7.5370,-3.0020,,1008.537
12.572,12.572,804900649.591,804900649.047,-0.08,11.32,0.9768,1.2260,1.2260,8.3897,-2.0940,7.5360,-3.0350,,1008.537
12.577,12.577,804900649.591,804900649.047,-0.08,11.32,0.9813,1.2430,1.2430,8.3602,-1.9510,7.5290,-3.0660,,1008.537
12.582,12.582,804900649.591,804900649.047,-0.08,11.32,0.9812,1.2380,1.2380,8.3131,-1.8080,7.4990,-3.0990,,1008.537
12.587,12.587,804900649.591,804900649.047,-0.08,11.32,0.9838,1.2370,1.2370,8.2581,-1.6750,7.4540,-3.1350,,1008.537
12.592,12.592,804900649.591,804900649.047,-0.08,11.32,0.9845,1.2300,1.2300,8.1991,-1.5570,7.3990,-3.1710,,1008.537
12.597,12.597,804900649.591,804900649.047,-0.08,11.32,0.9808,1.2140,1.2140,8.1441,-1.4640,7.3420,-3.2060,,1008.537
12.602,12.602,804900649.591,804900649.047,-0.08,11.32,0.9803,1.2040,1.2040,8.0996,-1.4020,7.2880,-3.2440,,1008.537
12.607,12.607,804900649.591,804900649.047,-0.08,11.32,0.9740,1.1760,1.1760,8.0632,-1.3670,7.2380,-3.2800,,1008.537
12.612,12.612,804900649.591,804900649.047,-0.08,11.32,0.9742,1.1640,1.1640,8.0327,-1.3590,7.1890,-3.3160,,1008.537
12.617,12.617,804900649.591,804900649.047,-0.08,11.32,0.9684,1.1270,1.1270,8.0015,-1.3710,7.1360,-3.3500,,1008.537
