t,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
259.100,0.1579,0.8657,0.8657,0.7584,-0.7580,-0.0130,0.0220,7.35,1009.74
259.120,0.1659,0.8604,0.8604,0.7755,-0.7750,-0.0240,0.0150,7.35,1009.74
259.140,0.1086,0.9038,0.9038,0.5886,-0.5850,-0.0050,-0.0650,7.35,1009.74
259.160,0.1006,0.9414,0.9414,0.5927,-0.5900,0.0120,-0.0550,7.35,1009.74
259.180,0.0904,1.0250,1.0250,0.6873,-0.6870,-0.0160,-0.0150,7.35,1009.74
259.200,0.1552,1.0443,1.0443,0.6118,-0.6110,-0.0260,0.0190,7.35,1009.74
259.221,0.1137,1.0264,1.0264,0.3826,-0.3800,0.0200,-0.0400,7.35,1009.74
259.240,0.1835,1.0742,1.0742,0.2950,-0.2750,0.0740,-0.0770,7.35,1009.63
259.260,0.2085,1.0859,1.0859,0.3465,-0.3330,0.0830,-0.0480,7.35,1009.63
259.280,0.3102,1.1354,1.1354,0.2404,-0.2380,-0.0010,-0.0340,7.35,1009.63
259.300,0.2278,1.0293,1.0293,0.2010,-0.1500,0.0140,-0.1330,7.35,1009.63
259.321,0.2582,0.9133,0.9133,0.1870,0.0120,-0.0310,-0.1840,7.35,1009.63
259.341,0.1549,0.9287,0.9287,0.2261,0.0310,-0.0660,-0.2140,7.35,1009.63
259.361,0.1451,0.8905,0.8905,0.3167,0.2090,-0.0610,-0.2300,7.35,1009.63
259.381,0.0571,1.0112,1.0112,0.3016,0.1490,0.0120,-0.2620,7.35,1009.63
259.401,0.1177,0.9144,0.9144,0.3109,0.1410,0.0840,-0.2640,7.35,1009.63
259.421,0.2069,0.8575,0.8575,0.5627,0.4470,0.1350,-0.3140,7.35,1009.63
259.441,0.1298,0.9290,0.9290,0.5499,0.4190,0.1480,-0.3240,7.35,1009.63
259.461,0.1794,0.9684,0.9684,0.3930,0.0890,0.1720,-0.3420,7.35,1009.63
259.481,0.2085,0.9004,0.9004,0.4401,0.1520,0.2330,-0.3410,7.35,1009.63
259.501,0.2385,0.9565,0.9565,0.4900,0.2010,0.2740,-0.3530,7.35,1009.63
259.521,0.2301,0.9595,0.9595,0.4914,-0.0030,0.2990,-0.3900,7.35,1009.63
259.541,0.2516,0.9657,0.9657,0.5479,0.0570,0.4000,-0.3700,7.35,1009.63
259.561,0.1379,1.0019,1.0019,0.6046,-0.0010,0.5000,-0.3400,7.35,1009.63
259.581,0.1084,1.0803,1.0803,0.6622,-0.0610,0.5280,-0.3950,7.35,1009.63
259.601,0.1245,1.0877,1.0877,0.7472,-0.0490,0.5120,-0.5420,7.35,1009.63
259.621,0.2237,1.1620,1.1620,0.6293,0.1700,0.2900,-0.5320,7.35,1009.63
259.641,0.4418,1.1914,1.1914,0.5288,-0.1860,0.0450,-0.4930,7.35,1009.63
259.661,0.3030,1.1774,1.1774,0.3949,0.0250,-0.1080,-0.3790,7.35,1009.63
259.681,0.4064,1.2323,1.2323,0.3018,-0.1000,-0.2130,-0.1890,7.35,1009.63
259.701,0.3488,1.1746,1.1746,0.3560,-0.2750,-0.1420,-0.1760,7.35,1009.63
259.721,0.2427,1.0620,1.0620,0.2359,0.1700,-0.1270,-0.1030,7.35,1009.63
259.741,0.3738,1.1133,1.1133,0.1408,-0.0270,-0.1250,0.0590,7.35,1009.63
259.761,0.2125,1.1011,1.1011,0.0970,-0.0170,-0.0650,0.0700,7.35,1009.63
259.781,0.1631,1.1632,1.1632,0.2004,-0.0310,-0.1410,0.1390,7.35,1009.63
259.801,0.2941,1.2330,1.2330,0.3540,-0.3210,-0.1490,0.0090,7.35,1009.63
259.821,0.1778,1.0996,1.0996,0.3163,-0.2630,-0.1730,0.0310,7.35,1009.63
259.841,0.2032,1.0358,1.0358,0.5349,-0.4970,-0.1970,0.0180,7.35,1009.63
259.861,0.2679,0.9912,0.9912,0.3716,-0.3540,-0.1100,-0.0260,7.35,1009.63
259.881,0.1956,0.9720,0.9720,0.4337,-0.4240,-0.0550,0.0730,7.35,1009.63
259.901,0.3222,1.0691,1.0691,0.6310,-0.6300,-0.0070,-0.0350,7.35,1009.63
259.922,0.2928,1.0538,1.0538,0.4547,-0.4260,0.0580,-0.1480,7.35,1009.63
259.942,0.1806,1.0336,1.0336,0.5317,-0.4960,0.1230,-0.1470,7.35,1009.63
259.962,0.2158,1.1411,1.1411,0.6329,-0.5930,0.1100,-0.1920,6.97,1009.63
259.981,0.2327,1.1687,1.1687,0.6175,-0.5970,0.0820,-0.1350,6.97,1009.63
260.002,0.2306,1.1298,1.1298,0.5756,-0.5670,0.0080,-0.0990,6.97,1009.63
260.021,0.3233,1.1300,1.1300,0.3168,-0.2880,-0.1320,0.0050,6.97,1009.63
260.042,0.3896,1.1603,1.1603,0.4351,-0.3710,-0.2250,0.0320,6.97,1009.63
260.062,0.2912,1.1845,1.1845,0.3900,-0.2680,-0.2830,-0.0150,6.97,1009.63
260.082,0.1634,1.1090,1.1090,0.3731,0.0190,-0.3660,-0.0700,6.97,1009.63
260.102,0.1337,1.1192,1.1192,0.3920,0.0570,-0.3870,-0.0260,6.97,1009.63
260.122,0.2377,1.0853,1.0853,0.4598,-0.1330,-0.3650,0.2460,6.97,1009.63
260.142,0.3862,1.0767,1.0767,0.5234,-0.3960,-0.1430,0.3110,6.97,1009.63
260.162,0.4757,0.8445,0.8445,0.4679,-0.2100,0.1280,0.3980,6.97,1009.63
260.182,0.5009,0.8332,0.8332,0.6469,-0.3850,0.2670,0.4460,6.97,1009.63
260.202,0.5515,0.7700,0.7700,0.9207,-0.7710,0.3130,0.3940,6.97,1009.63
260.222,0.4034,0.7133,0.7133,0.9616,-0.8320,0.3960,0.2750,6.97,1009.63
260.242,0.3769,0.6931,0.6931,0.7472,-0.5330,0.5060,0.1350,6.97,1009.63
260.262,0.3747,0.7085,0.7085,0.7657,-0.5300,0.5190,0.1900,6.97,1009.63
260.282,0.3654,0.6872,0.6872,0.7549,-0.5880,0.3970,0.2580,6.97,1009.63
260.302,0.3291,0.7014,0.7014,0.7363,-0.6470,0.3250,0.1340,6.97,1009.63
260.322,0.2429,0.7962,0.7962,0.6073,-0.5230,0.2640,0.1600,6.97,1009.63
260.342,0.3183,0.7242,0.7242,0.5811,-0.5010,0.2890,-0.0560,6.97,1009.63
260.362,0.3779,0.6832,0.6832,0.4127,-0.2480,0.3010,-0.1350,6.97,1009.63
260.382,0.4496,0.6957,0.6957,0.3519,0.0320,0.2720,-0.2210,6.97,1009.63
260.402,0.4966,0.7314,0.7314,0.5868,0.5580,0.1810,0.0140,6.97,1009.63
260.422,0.2851,0.9243,0.9243,0.3049,0.1070,0.2410,-0.1530,6.97,1009.63
260.442,0.3319,0.9193,0.9193,0.3898,0.1990,0.3290,-0.0640,6.97,1009.63
260.462,0.2761,0.9617,0.9617,0.5099,0.4310,0.2710,-0.0290,6.97,1009.63
260.482,0.3077,1.1476,1.1476,0.4795,0.4260,0.1610,-0.1500,6.97,1009.63
260.503,0.3012,1.1557,1.1557,0.5544,0.5280,0.0920,-0.1420,6.97,1009.63
260.522,0.2171,1.1753,1.1753,0.4597,0.4540,0.0420,-0.0590,6.97,1009.63
260.543,0.1968,1.1805,1.1805,0.3383,0.3200,0.0830,-0.0720,6.97,1009.63
260.563,0.2177,1.1264,1.1264,0.4614,0.4170,0.1450,-0.1340,6.97,1009.63
260.583,0.1714,1.0476,1.0476,0.5346,0.4550,0.2010,-0.1960,6.97,1009.63
260.603,0.1853,1.0159,1.0159,0.5347,0.4000,0.3130,-0.1670,6.97,1009.63
260.623,0.2541,0.9958,0.9958,0.5554,0.3120,0.4370,-0.1420,6.97,1009.63
260.643,0.2863,0.9749,0.9749,0.6430,0.3670,0.5080,-0.1440,6.97,1009.63
260.663,0.2516,1.0423,1.0423,0.5511,0.2390,0.4770,-0.1380,6.97,1009.63
260.683,0.2567,1.0608,1.0608,0.5370,-0.2210,0.4740,-0.1220,6.97,1009.63
260.703,0.2705,1.0626,1.0626,0.6035,-0.3370,0.4930,-0.0870,6.97,1009.63
260.723,0.2967,1.2093,1.2093,0.6093,-0.4160,0.4440,-0.0320,6.97,1009.63
260.743,0.2632,1.2519,1.2519,0.4247,-0.2410,0.3490,0.0220,6.97,1009.63
260.763,0.2779,1.2132,1.2132,0.4410,-0.3330,0.2460,0.1520,6.97,1009.63
260.783,0.2608,1.0888,1.0888,0.4337,-0.3380,0.1510,0.2260,6.97,1009.63
260.803,0.1897,1.1291,1.1291,0.1977,0.0080,0.0420,0.1930,6.97,1009.63
260.823,0.3694,1.3481,1.3481,0.2641,0.0100,-0.1800,0.1930,6.97,1009.63
260.843,0.3312,1.3148,1.3148,0.4709,-0.3720,-0.2720,0.0970,6.97,1009.63
260.863,0.0887,1.0128,1.0128,0.3406,-0.1410,-0.3020,0.0700,6.97,1009.63
260.883,0.1844,0.9246,0.9246,0.3482,0.1680,-0.3010,0.0490,6.97,1009.63
260.903,0.3702,0.9582,0.9582,0.4230,0.1940,-0.3520,0.1320,6.97,1009.63
260.923,0.4372,0.9508,0.9508,0.7470,-0.6840,-0.2910,0.0740,6.97,1009.63
260.943,0.4753,0.6836,0.6836,0.5234,-0.4780,-0.1720,0.1260,6.97,1009.63
260.963,0.4242,0.7213,0.7213,0.5047,-0.4450,-0.1160,0.2080,6.97,1009.63
260.984,0.4134,0.7396,0.7396,0.7774,-0.7710,-0.0130,0.0990,6.52,1009.63
261.003,0.3924,0.7371,0.7371,0.6463,-0.6300,0.1070,0.0970,6.52,1009.63
261.023,0.3412,0.7437,0.7437,0.9562,-0.9250,0.1800,0.1620,6.52,1009.63
261.043,0.2414,0.8506,0.8506,1.1367,-1.1040,0.2210,0.1560,6.52,1009.63
261.064,0.1261,1.0259,1.0259,0.9643,-0.9360,0.1740,0.1530,6.52,1009.63
261.084,0.1439,1.1065,1.1065,0.9419,-0.9340,0.1170,0.0340,6.52,1009.63
261.103,0.1700,1.1484,1.1484,0.8110,-0.8110,0.0010,-0.0020,6.52,1009.63
261.123,0.2870,1.2488,1.2488,0.5837,-0.5650,-0.1450,0.0220,6.52,1009.63
261.144,0.2430,1.1725,1.1725,0.5940,-0.5350,-0.2370,0.1020,6.52,1009.63
261.164,0.2121,1.1041,1.1041,0.6346,-0.5500,-0.2650,0.1730,6.52,1009.63
261.184,0.2106,0.9952,0.9952,0.5664,-0.4400,-0.2210,0.2800,6.52,1009.63
261.204,0.1633,0.9542,0.9542,0.4998,-0.4030,-0.1180,0.2710,6.52,1009.63
261.224,0.1151,1.0364,1.0364,0.3408,-0.2320,-0.0170,0.2490,6.52,1009.63
261.244,0.1818,1.0766,1.0766,0.3161,-0.1710,0.0390,0.2630,6.52,1009.63
261.264,0.0879,1.0347,1.0347,0.3691,-0.1870,0.0720,0.3100,6.52,1009.63
261.284,0.0833,1.0530,1.0530,0.3315,-0.1460,0.0920,0.2830,6.52,1009.63
261.304,0.0509,1.0127,1.0127,0.2974,-0.1420,0.1100,0.2370,6.52,1009.63
261.324,0.0987,0.9063,0.9063,0.2995,-0.0980,0.1620,0.2320,6.52,1009.63
261.344,0.1415,0.8862,0.8862,0.3355,-0.1310,0.1800,0.2510,6.52,1009.63
261.364,0.1281,0.8840,0.8840,0.4816,-0.3650,0.1850,0.2540,6.52,1009.63
261.384,0.1056,0.8978,0.8978,0.5650,-0.4490,0.2140,0.2680,6.52,1009.63
261.404,0.1203,0.8909,0.8909,0.5553,-0.4340,0.2230,0.2650,6.52,1009.63
261.424,0.0658,1.0102,1.0102,0.5434,-0.4470,0.1430,0.2740,6.52,1009.63
261.444,0.0745,1.0095,1.0095,0.5052,-0.4240,0.0560,0.2690,6.52,1009.63
261.464,0.0795,0.9705,0.9705,0.5135,-0.4190,-0.0680,0.2890,6.52,1009.63
261.484,0.0778,0.9552,0.9552,0.3256,-0.1670,-0.1210,0.2520,6.52,1009.63
261.504,0.0751,1.0250,1.0250,0.2553,-0.0380,-0.1430,0.2080,6.52,1009.63
261.524,0.1887,1.0199,1.0199,0.3057,-0.2060,-0.1390,0.1780,6.52,1009.63
261.544,0.1473,0.9682,0.9682,0.1770,-0.1270,-0.0720,0.1000,6.52,1009.63
261.564,0.2520,0.9999,0.9999,0.1064,-0.0570,0.0550,0.0710,6.52,1009.63
261.584,0.2934,0.9575,0.9575,0.3976,-0.3350,0.2140,0.0100,6.52,1009.63
261.604,0.2538,0.8598,0.8598,0.4666,-0.3150,0.3430,0.0290,6.52,1009.63
261.624,0.2244,0.9032,0.9032,0.5133,-0.2400,0.4520,0.0400,6.52,1009.63
261.644,0.1096,0.9514,0.9514,0.6977,-0.4760,0.5080,0.0460,6.52,1009.63
261.665,0.1648,0.9528,0.9528,0.6652,-0.3880,0.5370,0.0600,6.52,1009.63
261.684,0.2821,1.0672,1.0672,0.5800,-0.3180,0.4740,0.1030,6.52,1009.63
261.704,0.3896,1.0800,1.0800,0.4849,-0.2610,0.3580,0.1970,6.52,1009.63
261.724,0.4212,1.0900,1.0900,0.3502,0.0380,0.2270,0.2640,6.52,1009.63
261.746,0.3913,1.1968,1.1968,0.2795,-0.0500,-0.0040,0.2750,6.52,1009.63
261.765,0.3709,1.3151,1.3151,0.3201,-0.0320,-0.2340,0.2160,6.52,1009.63
261.785,0.3510,1.2810,1.2810,0.4427,0.0430,-0.3980,0.1890,6.52,1009.63
261.805,0.2713,1.2475,1.2475,0.5126,-0.0190,-0.5030,0.0970,6.52,1009.35
261.825,0.2789,1.2104,1.2104,0.4528,0.0280,-0.4420,-0.0940,6.52,1009.35
261.845,0.1950,1.0054,1.0054,0.2829,-0.0060,-0.2730,-0.0740,6.52,1009.35
261.865,0.2808,0.8208,0.8208,0.1066,-0.0600,-0.0870,-0.0140,6.52,1009.35
261.885,0.2548,0.8755,0.8755,0.2475,-0.2080,0.1070,0.0810,6.52,1009.35
261.905,0.2118,0.8698,0.8698,0.4499,-0.3180,0.3160,0.0380,6.52,1009.35
261.925,0.1437,0.9029,0.9029,0.4628,-0.1330,0.4420,0.0340,6.52,1009.35
261.945,0.0838,1.0492,1.0492,0.6295,-0.4100,0.4740,-0.0590,6.52,1009.35
261.965,0.1301,1.0651,1.0651,0.6527,-0.4150,0.4870,-0.1290,6.52,1009.35
261.985,0.2125,1.1308,1.1308,0.6162,-0.3720,0.4460,-0.2060,6.14,1009.35
262.005,0.2113,1.1445,1.1445,0.5434,-0.3360,0.3660,-0.2200,6.14,1009.35
262.025,0.2643,1.2489,1.2489,0.3346,-0.2800,0.1280,-0.1310,6.14,1009.35
262.045,0.3343,1.2935,1.2935,0.5842,-0.5810,-0.0540,-0.0290,6.14,1009.35
262.065,0.3079,1.2490,1.2490,0.6025,-0.5720,-0.1890,-0.0110,6.14,1009.35
262.085,0.3203,1.2590,1.2590,0.5583,-0.4880,-0.2610,0.0740,6.14,1009.35
262.105,0.1685,1.0605,1.0605,0.5728,-0.4980,-0.2760,0.0630,6.14,1009.35
262.125,0.1676,0.9119,0.9119,0.4788,-0.3910,-0.2670,0.0710,6.14,1009.35
262.146,0.2482,0.8147,0.8147,0.4132,-0.2300,-0.3130,0.1410,6.14,1009.35
262.165,0.2556,0.7500,0.7500,0.3940,-0.2370,-0.2280,0.2170,6.14,1009.35
262.185,0.2700,0.7650,0.7650,0.3262,-0.1530,-0.0950,0.2720,6.14,1009.35
262.206,0.2308,0.8657,0.8657,0.3224,0.0220,-0.0200,0.3210,6.14,1009.35
262.226,0.0973,1.0370,1.0370,0.2810,-0.1630,0.0470,0.2240,6.14,1009.35
262.246,0.1363,1.0852,1.0852,0.1725,0.0820,0.1270,0.0830,6.14,1009.35
262.266,0.1987,1.1572,1.1572,0.4301,0.4050,0.1360,0.0500,6.14,1009.35
262.286,0.2229,1.2022,1.2022,0.2354,0.2010,0.0830,-0.0900,6.14,1009.35
262.306,0.1968,1.1832,1.1832,0.3063,0.2640,0.0630,-0.1420,6.14,1009.35
262.325,0.1461,1.1402,1.1402,0.3582,0.3300,0.0670,-0.1220,6.14,1009.35
262.346,0.1331,1.1007,1.1007,0.2313,0.2130,0.0500,-0.0750,6.14,1009.35
262.366,0.2367,1.1107,1.1107,0.2284,0.2080,0.0780,-0.0530,6.14,1009.35
262.386,0.2661,1.0793,1.0793,0.2881,0.1950,0.1930,-0.0880,6.14,1009.35
262.406,0.1793,1.0005,1.0005,0.4250,0.3040,0.2860,-0.0800,6.14,1009.35
262.426,0.1887,0.9750,0.9750,0.4557,0.2340,0.3840,-0.0740,6.14,1009.35
262.446,0.2755,0.9575,0.9575,0.5612,0.3130,0.4630,0.0510,6.14,1009.35
262.466,0.3495,0.9862,0.9862,0.5513,0.1890,0.5080,0.1010,6.14,1009.35
262.486,0.3242,0.9770,0.9770,0.6988,0.3460,0.5910,0.1390,6.14,1009.35
262.506,0.2651,0.9383,0.9383,0.6479,0.2060,0.5900,0.1710,6.14,1009.35
262.526,0.2249,0.9217,0.9217,0.6529,0.2170,0.5770,0.2150,6.14,1009.35
262.546,0.2190,1.0072,1.0072,0.7133,0.3020,0.5810,0.2830,6.14,1009.35
262.566,0.1687,1.0319,1.0319,0.7544,0.1210,0.6350,0.3890,6.14,1009.35
262.586,0.0594,0.9665,0.9665,0.7444,0.1960,0.6320,0.3410,6.14,1009.35
262.606,0.0725,1.0571,1.0571,0.7552,0.3170,0.5230,0.4430,6.14,1009.35
262.626,0.1660,0.9655,0.9655,0.7301,0.1440,0.4470,0.5590,6.14,1009.35
262.646,0.1869,0.8792,0.8792,0.8315,0.0740,0.4950,0.6640,6.14,1009.35
262.666,0.1991,0.8110,0.8110,0.7925,0.2870,0.4650,0.5740,6.14,1009.35
262.686,0.2278,0.7789,0.7789,0.8083,0.3530,0.4880,0.5390,6.14,1009.35
262.706,0.3175,0.7275,0.7275,0.9753,0.4890,0.5810,0.6120,6.14,1009.35
262.726,0.3728,0.6620,0.6620,0.9861,0.4630,0.6590,0.5690,6.14,1009.35
262.746,0.5045,0.5206,0.5206,0.7126,0.2580,0.5420,0.3840,6.14,1009.35
262.766,0.5584,0.4994,0.4994,0.3935,-0.0120,0.3790,0.1050,6.14,1009.35
262.786,0.4997,0.6300,0.6300,0.4514,-0.3330,0.2930,-0.0840,6.14,1009.35
262.806,0.4510,0.6942,0.6942,0.5714,-0.4850,0.1470,-0.2640,6.14,1009.35
262.826,0.3805,0.7941,0.7941,0.7180,-0.6050,0.0710,-0.3800,6.14,1009.35
262.846,0.4195,0.9091,0.9091,0.6495,-0.6040,0.0420,-0.2350,6.14,1009.35
262.866,0.4718,0.9122,0.9122,0.6032,-0.5710,0.1060,-0.1630,6.14,1009.35
262.886,0.5722,1.1229,1.1229,0.4179,-0.3770,0.0340,0.1770,6.14,1009.35
262.907,0.4724,1.1992,1.1992,0.8417,-0.8360,0.0980,0.0030,6.14,1009.35
262.927,0.4318,1.2107,1.2107,0.2971,-0.2100,0.0940,0.1880,6.14,1009.35
262.947,0.4731,1.3666,1.3666,0.2446,-0.1670,-0.0520,0.1710,6.14,1009.35
262.967,0.3185,1.2224,1.2224,0.2709,-0.1490,-0.1960,0.1130,6.03,1009.35
262.987,0.3621,1.3109,1.3109,0.3657,0.0700,-0.3470,0.0920,6.03,1009.35
263.007,0.2371,1.1958,1.1958,0.4640,-0.2680,-0.3740,-0.0600,6.03,1009.35
263.027,0.2154,1.0402,1.0402,0.2784,0.0180,-0.2770,-0.0210,6.03,1009.35
263.047,0.2382,0.9542,0.9542,0.2331,0.1650,-0.1640,0.0150,6.03,1009.35
263.067,0.2300,0.9211,0.9211,0.3060,0.2900,-0.0650,-0.0730,6.03,1009.35
263.087,0.3381,0.9301,0.9301,0.7926,0.7440,-0.2250,-0.1550,6.03,1009.35
263.107,0.2543,0.8753,0.8753,0.9085,0.8370,-0.1210,-0.3320,6.03,1009.35
263.127,0.1988,0.9462,0.9462,1.0272,0.9460,-0.0940,-0.3890,6.03,1009.35
263.147,0.2392,0.9597,0.9597,1.1058,1.0270,-0.1230,-0.3910,6.03,1009.35
263.167,0.2636,1.0117,1.0117,0.9755,0.8480,-0.0990,-0.4720,6.03,1009.35
263.187,0.3189,1.1364,1.1364,0.9379,0.7610,-0.1000,-0.5390,6.03,1009.35
263.207,0.3383,1.1135,1.1135,0.9174,0.5950,-0.1010,-0.6910,6.03,1009.35
263.227,0.2917,1.0625,1.0625,0.9276,0.5680,-0.1630,-0.7150,6.03,1009.35
263.247,0.1579,1.1238,1.1238,0.8940,0.4060,-0.2710,-0.7490,6.03,1009.35
263.267,0.1440,1.0787,1.0787,0.7947,0.0780,-0.3090,-0.7280,6.03,1009.35
263.287,0.0856,1.0704,1.0704,0.7516,-0.0590,-0.3190,-0.6780,6.03,1009.35
263.307,0.0481,1.0393,1.0393,0.5906,-0.1730,-0.2080,-0.5250,6.03,1009.35
263.327,0.0980,1.0796,1.0796,0.4769,-0.2410,-0.1190,-0.3940,6.03,1009.35
263.347,0.1932,1.1390,1.1390,0.3065,-0.2460,-0.0590,-0.1730,6.03,1009.35
263.367,0.3080,1.2000,1.2000,0.5897,-0.5690,-0.1280,-0.0870,6.03,1009.35
263.388,0.2762,1.1671,1.1671,0.6299,-0.5550,-0.2700,-0.1260,6.03,1009.35
263.407,0.2908,1.1556,1.1556,0.4998,-0.3530,-0.3470,-0.0690,6.03,1009.35
263.427,0.2537,1.0171,1.0171,0.5445,-0.3390,-0.4260,0.0110,6.03,1009.35
263.447,0.1877,1.0263,1.0263,0.4849,-0.2310,-0.4130,0.1060,6.03,1009.35
263.468,0.0617,1.0576,1.0576,0.5810,-0.3520,-0.4290,0.1720,6.03,1009.35
263.488,0.0516,0.9851,0.9851,0.5359,-0.3450,-0.3800,0.1540,6.03,1009.35
263.508,0.1571,1.0796,1.0796,0.6387,-0.4500,-0.4230,0.1630,6.03,1009.35
263.527,0.1927,0.9947,0.9947,0.7883,-0.6560,-0.4370,0.0120,6.03,1009.35
263.548,0.2834,0.9096,0.9096,0.5841,-0.4550,-0.3570,-0.0820,6.03,1009.35
263.568,0.3176,0.8894,0.8894,0.2223,-0.0920,-0.1630,-0.1200,6.03,1009.35
263.588,0.3021,0.9675,0.9675,0.3671,-0.3330,0.0330,-0.1510,6.03,1009.35
263.608,0.1921,1.0445,1.0445,0.5145,-0.4810,0.1220,-0.1360,6.03,1009.35
263.628,0.1563,1.0993,1.0993,0.3829,-0.3550,0.1420,-0.0200,6.03,1009.35
263.648,0.2004,1.0890,1.0890,0.2772,-0.2240,0.1460,0.0730,6.03,1009.35
263.668,0.3725,1.1376,1.1376,0.2194,-0.1720,0.1150,0.0730,6.03,1009.35
263.688,0.3749,1.1408,1.1408,0.1545,0.1500,0.0340,-0.0150,6.03,1009.35
263.709,0.3714,1.2282,1.2282,0.2823,0.2710,-0.0760,-0.0220,6.03,1009.35
263.728,0.3422,1.2496,1.2496,0.1902,0.0800,-0.1710,-0.0230,6.03,1009.35
263.748,0.2905,1.2602,1.2602,0.3512,0.2370,-0.2580,-0.0250,6.03,1009.35
263.768,0.2375,1.2268,1.2268,0.3328,0.1280,-0.3070,0.0110,6.03,1009.35
263.788,0.1282,1.0301,1.0301,0.2581,-0.0280,-0.2560,0.0170,6.03,1009.35
263.808,0.1654,0.8591,0.8591,0.1144,0.0060,-0.1130,0.0170,6.03,1009.35
263.828,0.3071,0.7037,0.7037,0.0736,0.0700,0.0170,0.0150,6.03,1009.35
263.848,0.2876,0.7176,0.7176,0.3728,0.3360,0.0710,0.1450,6.03,1009.35
263.868,0.3100,0.7733,0.7733,0.2287,-0.1090,0.1960,-0.0450,6.03,1009.35
263.888,0.2604,0.8204,0.8204,0.2437,-0.0360,0.2410,0.0010,6.03,1009.35
263.908,0.2335,0.7818,0.7818,0.2873,-0.0770,0.2760,0.0210,6.03,1009.35
263.928,0.2094,0.8269,0.8269,0.2183,-0.0330,0.2150,0.0190,6.03,1009.35
263.948,0.1095,0.9165,0.9165,0.2215,-0.2090,0.0620,0.0390,6.03,1009.35
263.969,0.1565,0.8489,0.8489,0.2592,-0.2580,0.0100,0.0230,5.99,1009.35
263.988,0.1661,0.8342,0.8342,0.1536,-0.1480,0.0300,0.0280,5.99,1009.35
264.008,0.0828,0.9213,0.9213,0.1232,0.0490,0.0420,0.1050,5.99,1009.35
264.028,0.1422,0.9908,0.9908,0.2550,-0.1580,0.0490,0.1940,5.99,1009.35
264.049,0.1726,1.0326,1.0326,0.3841,-0.3300,0.0690,0.1840,5.99,1009.35
264.069,0.0496,1.0061,1.0061,0.3423,-0.2290,0.1000,0.2340,5.99,1009.35
264.089,0.0742,1.0681,1.0681,0.3264,-0.1630,0.1040,0.2630,5.99,1009.35
264.109,0.1155,1.0902,1.0902,0.3400,-0.2690,0.1450,0.1490,5.99,1009.35
264.129,0.1500,1.1392,1.1392,0.2286,0.0690,0.1980,0.0910,5.99,1009.35
264.149,0.2599,1.2423,1.2423,0.2849,0.2640,0.0930,0.0530,5.99,1009.35
264.169,0.2366,1.1678,1.1678,0.1444,0.0610,-0.0660,0.1130,5.99,1009.35
264.189,0.2119,1.1018,1.1018,0.1946,0.1380,-0.1270,0.0520,5.99,1009.35
264.209,0.1555,1.0336,1.0336,0.4791,0.4440,-0.1720,0.0530,5.99,1009.35
264.229,0.0775,1.0335,1.0335,0.5984,0.5660,-0.1940,0.0070,5.99,1009.35
264.249,0.1613,1.0168,1.0168,0.6807,0.6530,-0.1890,0.0350,5.99,1009.35
264.269,0.2599,1.0239,1.0239,0.4450,0.4210,-0.1310,0.0600,5.99,1009.35
264.289,0.3034,1.0034,1.0034,0.2122,0.1400,-0.0330,0.1560,5.99,1009.35
264.309,0.3215,0.9076,0.9076,0.1952,-0.0590,0.0280,0.1840,5.99,1009.35
264.329,0.2675,0.8229,0.8229,0.2466,-0.1680,0.1210,0.1340,5.99,1009.35
264.349,0.3475,0.7037,0.7037,0.2901,-0.0340,0.2870,0.0250,5.99,1009.35
264.369,0.3594,0.7390,0.7390,0.4980,0.2230,0.4380,-0.0800,5.99,1009.24
264.389,0.1950,0.9433,0.9433,0.5191,0.3560,0.3620,-0.1080,5.99,1009.24
264.409,0.1635,1.1544,1.1544,0.2590,0.1890,0.1710,-0.0460,5.99,1009.24
264.429,0.2045,1.1666,1.1666,0.1981,-0.1810,-0.0570,0.0570,5.99,1009.24
264.449,0.1687,1.0564,1.0564,0.3161,-0.2910,-0.1220,0.0180,5.99,1009.24
264.469,0.1797,1.0919,1.0919,0.1699,-0.0820,-0.1460,-0.0290,5.99,1009.24
264.489,0.1579,1.0310,1.0310,0.1584,-0.0500,-0.1260,-0.0820,5.99,1009.24
264.509,0.1394,0.9714,0.9714,0.1058,0.0680,-0.0710,-0.0390,5.99,1009.24
264.529,0.1787,0.9718,0.9718,0.1151,0.0150,-0.1040,0.0470,5.99,1009.24
264.549,0.1966,0.9763,0.9763,0.2438,-0.2100,-0.0900,0.0850,5.99,1009.24
264.569,0.1814,0.8609,0.8609,0.1562,-0.0970,-0.0630,0.1050,5.99,1009.24
264.589,0.1945,0.8302,0.8302,0.1350,-0.1050,-0.0520,0.0670,5.99,1009.24
264.610,0.2449,0.8210,0.8210,0.2884,-0.2880,0.0040,-0.0140,5.99,1009.24
264.629,0.2622,0.7923,0.7923,0.3546,-0.3370,0.1090,0.0160,5.99,1009.24
264.650,0.2407,0.8610,0.8610,0.5355,-0.4730,0.2090,0.1390,5.99,1009.24
264.670,0.1854,1.0205,1.0205,0.7270,-0.6650,0.1680,0.2410,5.99,1009.24
264.690,0.1334,1.0269,1.0269,0.7222,-0.6870,0.0980,0.2000,5.99,1009.24
264.710,0.1592,1.0521,1.0521,0.4336,-0.4010,0.0180,0.1640,5.99,1009.24
264.730,0.2192,1.2166,1.2166,0.1903,-0.1860,-0.0030,0.0400,5.99,1009.24
