t,motionRel,baroRel,absAltRel,relAlt,absAlt,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
12.426,12.426,805137019.411,805137020.296,-0.75,8.604,0.0103,0.9950,0.9950,0.0166,0.0040,-0.0160,0.0020,,1011.396
12.431,12.431,805137019.411,805137020.296,-0.75,8.604,0.0095,0.9910,0.9910,0.0166,-0.0070,-0.0150,0.0000,,1011.396
12.436,12.436,805137019.411,805137020.296,-0.75,8.604,0.0095,0.9910,0.9910,0.0158,-0.0090,-0.0130,-0.0010,,1011.396
12.441,12.441,805137019.411,805137020.296,-0.75,8.604,0.0099,0.9930,0.9930,0.0112,-0.0050,-0.0100,-0.0010,,1011.396
12.446,12.446,805137019.411,805137020.296,-0.75,8.604,0.0099,0.9930,0.9930,0.0044,0.0030,-0.0030,0.0010,,1011.396
12.451,12.451,805137019.411,805137020.296,-0.75,8.604,0.0124,0.9920,0.9920,0.0121,0.0110,0.0040,-0.0030,,1011.396
12.456,12.456,805137019.411,805137020.296,-0.75,8.604,0.0124,0.9920,0.9920,0.0208,0.0150,0.0080,-0.0120,,1011.396
12.461,12.461,805137019.411,805137020.296,-0.75,8.604,0.0126,0.9890,0.9890,0.0330,0.0180,0.0060,-0.0270,,1011.396
12.466,12.466,805137019.411,805137020.296,-0.75,8.604,0.0126,0.9890,0.9890,0.0414,0.0220,0.0020,-0.0350,,1011.396
12.471,12.471,805137019.411,805137020.296,-0.75,8.604,0.0087,0.9950,0.9950,0.0439,0.0230,-0.0050,-0.0370,,1011.396
12.476,12.476,805137019.411,805137020.296,-0.75,8.604,0.0087,0.9950,0.9950,0.0383,0.0190,-0.0090,-0.0320,,1011.396
12.481,12.481,805137019.411,805137020.296,-0.75,8.604,0.0083,1.0040,1.0040,0.0294,0.0130,-0.0130,-0.0230,,1011.396
12.486,12.486,805137019.411,805137020.296,-0.75,8.604,0.0083,1.0040,1.0040,0.0260,0.0050,-0.0170,-0.0190,,1011.396
12.491,12.491,805137019.411,805137020.296,-0.75,8.604,0.0093,0.9990,0.9990,0.0264,-0.0040,-0.0140,-0.0220,,1011.396
12.496,12.496,805137019.411,805137020.296,-0.75,8.604,0.0093,0.9990,0.9990,0.0262,-0.0120,-0.0100,-0.0210,,1011.396
12.501,12.501,805137019.411,805137020.296,-0.75,8.604,0.0169,0.9940,0.9940,0.0312,-0.0150,-0.0110,-0.0250,,1011.396
12.506,12.506,805137019.411,805137020.296,-0.75,8.604,0.0169,0.9940,0.9940,0.0284,-0.0100,-0.0150,-0.0220,,1011.396
12.511,12.511,805137019.411,805137020.296,-0.75,8.604,0.0157,0.9950,0.9950,0.0248,-0.0020,-0.0180,-0.0170,,1011.396
12.516,12.516,805137019.411,805137020.296,-0.75,8.604,0.0157,0.9950,0.9950,0.0230,0.0060,-0.0180,-0.0130,,1011.396
12.521,12.521,805137019.411,805137020.296,-0.75,8.604,0.0145,0.9970,0.9970,0.0198,0.0130,-0.0120,-0.0090,,1011.396
12.526,12.526,805137019.411,805137020.296,-0.75,8.604,0.0145,0.9970,0.9970,0.0202,0.0180,-0.0060,-0.0070,,1011.396
12.531,12.531,805137019.411,805137020.296,-0.75,8.604,0.0182,0.9910,0.9910,0.0251,0.0250,0.0010,-0.0020,,1011.396
12.536,12.536,805137019.411,805137020.296,-0.75,8.604,0.0182,0.9910,0.9910,0.0306,0.0280,0.0120,0.0030,,1011.396
12.541,12.541,805137019.411,805137021.298,-0.75,8.565,0.0204,0.9860,0.9860,0.0295,0.0220,0.0190,0.0050,,1011.396
12.546,12.546,805137019.411,805137021.298,-0.75,8.565,0.0199,0.9860,0.9860,0.0274,0.0140,0.0230,0.0050,,1011.396
12.551,12.551,805137019.411,805137021.298,-0.75,8.565,0.0205,0.9860,0.9860,0.0266,0.0080,0.0250,0.0040,,1011.396
12.556,12.556,805137019.411,805137021.298,-0.75,8.565,0.0205,0.9860,0.9860,0.0311,0.0080,0.0260,0.0150,,1011.396
12.561,12.561,805137019.411,805137021.298,-0.75,8.565,0.0130,0.9920,0.9920,0.0307,0.0040,0.0220,0.0210,,1011.396
12.566,12.566,805137019.411,805137021.298,-0.75,8.565,0.0130,0.9920,0.9920,0.0242,0.0010,0.0150,0.0190,,1011.396
12.571,12.571,805137019.411,805137021.298,-0.75,8.565,0.0086,0.9950,0.9950,0.0106,0.0000,0.0070,0.0080,,1011.396
12.576,12.576,805137019.411,805137021.298,-0.75,8.565,0.0086,0.9950,0.9950,0.0083,0.0020,0.0010,-0.0080,,1011.396
12.581,12.581,805137019.411,805137021.298,-0.75,8.565,0.0136,0.9920,0.9920,0.0229,0.0090,0.0010,-0.0210,,1011.396
12.586,12.586,805137019.411,805137021.298,-0.75,8.565,0.0136,0.9920,0.9920,0.0364,0.0230,-0.0030,-0.0280,,1011.396
12.591,12.591,805137019.411,805137021.298,-0.75,8.565,0.0064,0.9950,0.9950,0.0422,0.0330,-0.0080,-0.0250,,1011.396
12.596,12.596,805137019.411,805137021.298,-0.75,8.565,0.0065,0.9950,0.9950,0.0476,0.0410,-0.0120,-0.0210,,1011.396
12.601,12.601,805137019.411,805137021.298,-0.75,8.565,0.0105,0.9950,0.9950,0.0427,0.0390,-0.0090,-0.0150,,1011.396
12.606,12.606,805137019.411,805137021.298,-0.75,8.565,0.0105,0.9950,0.9950,0.0307,0.0290,0.0010,-0.0100,,1011.396
12.611,12.611,805137019.411,805137021.298,-0.75,8.565,0.0078,0.9940,0.9940,0.0215,0.0160,0.0130,-0.0060,,1011.396
12.616,12.616,805137019.411,805137021.298,-0.75,8.565,0.0078,0.9940,0.9940,0.0222,0.0040,0.0210,-0.0060,,1011.396
12.621,12.621,805137019.411,805137021.298,-0.75,8.565,0.0110,0.9900,0.9900,0.0241,0.0020,0.0230,-0.0070,,1011.396
12.626,12.626,805137019.411,805137021.298,-0.75,8.565,0.0110,0.9900,0.9900,0.0278,0.0070,0.0230,-0.0140,,1011.396
12.631,12.631,805137019.411,805137021.298,-0.75,8.565,0.0180,0.9930,0.9930,0.0383,0.0230,0.0240,-0.0190,,1011.396
12.636,12.636,805137019.411,805137021.298,-0.75,8.565,0.0180,0.9930,0.9930,0.0470,0.0390,0.0170,-0.0200,,1011.396
12.641,12.641,805137019.411,805137021.298,-0.75,8.565,0.0234,1.0040,1.0040,0.0489,0.0450,0.0090,-0.0170,,1011.396
12.646,12.646,805137019.411,805137021.298,-0.75,8.565,0.0232,1.0040,1.0040,0.0484,0.0470,-0.0030,-0.0110,,1011.396
12.651,12.651,805137019.411,805137021.298,-0.75,8.565,0.0206,1.0030,1.0030,0.0471,0.0450,-0.0130,-0.0050,,1011.396
12.656,12.656,805137019.411,805137021.298,-0.75,8.565,0.0206,1.0030,1.0030,0.0402,0.0380,-0.0120,0.0050,,1011.396
12.661,12.661,805137019.411,805137021.298,-0.75,8.565,0.0168,0.9960,0.9960,0.0265,0.0230,-0.0020,0.0130,,1011.396
12.666,12.666,805137019.411,805137021.298,-0.75,8.565,0.0168,0.9960,0.9960,0.0160,0.0060,0.0050,0.0140,,1011.396
12.671,12.671,805137019.411,805137021.298,-0.75,8.565,0.0176,0.9930,0.9930,0.0156,-0.0060,0.0080,0.0120,,1011.396
12.676,12.676,805137019.411,805137021.298,-0.75,8.565,0.0176,0.9930,0.9930,0.0158,-0.0080,0.0080,0.0110,,1011.396
12.681,12.681,805137019.411,805137021.298,-0.75,8.565,0.0172,0.9950,0.9950,0.0158,-0.0040,0.0080,0.0130,,1011.396
12.686,12.686,805137019.411,805137021.298,-0.75,8.565,0.0172,0.9950,0.9950,0.0136,0.0040,0.0070,0.0110,,1011.396
12.691,12.691,805137019.411,805137021.298,-0.75,8.565,0.0144,1.0010,1.0010,0.0119,0.0110,0.0020,0.0040,,1011.396
12.696,12.696,805137019.411,805137021.298,-0.75,8.565,0.0144,1.0010,1.0010,0.0234,0.0230,-0.0040,-0.0010,,1011.396
12.701,12.701,805137019.411,805137021.298,-0.75,8.565,0.0157,1.0010,1.0010,0.0364,0.0340,-0.0130,-0.0010,,1011.396
12.706,12.706,805137019.411,805137021.298,-0.75,8.565,0.0157,1.0010,1.0010,0.0453,0.0420,-0.0170,0.0010,,1011.396
12.711,12.711,805137019.411,805137021.298,-0.75,8.565,0.0167,1.0020,1.0020,0.0475,0.0440,-0.0170,0.0060,,1011.396
12.716,12.716,805137019.411,805137021.298,-0.75,8.565,0.0167,1.0020,1.0020,0.0400,0.0370,-0.0140,0.0060,,1011.396
12.721,12.721,805137019.411,805137021.298,-0.75,8.565,0.0149,1.0000,1.0000,0.0320,0.0300,-0.0100,0.0050,,1011.396
12.726,12.726,805137019.411,805137021.298,-0.75,8.565,0.0149,1.0000,1.0000,0.0203,0.0190,-0.0060,0.0040,,1011.396
12.731,12.731,805137019.411,805137021.298,-0.75,8.565,0.0165,0.9960,0.9960,0.0105,0.0100,-0.0010,0.0030,,1011.396
12.736,12.736,805137019.411,805137021.298,-0.75,8.565,0.0165,0.9960,0.9960,0.0024,0.0020,0.0010,0.0010,,1011.396
12.741,12.741,805137019.411,805137021.298,-0.75,8.565,0.0148,0.9930,0.9930,0.0033,-0.0010,0.0010,-0.0030,,1011.396
12.746,12.746,805137019.411,805137021.298,-0.75,8.565,0.0148,0.9930,0.9930,0.0071,-0.0010,-0.0010,-0.0070,,1011.396
12.751,12.751,805137019.411,805137021.298,-0.75,8.565,0.0105,0.9950,0.9950,0.0136,0.0040,-0.0070,-0.0110,,1011.396
12.756,12.756,805137019.411,805137021.298,-0.75,8.565,0.0105,0.9950,0.9950,0.0266,0.0090,-0.0150,-0.0200,,1011.396
12.761,12.761,805137019.411,805137021.298,-0.75,8.565,0.0128,0.9960,0.9960,0.0401,0.0140,-0.0250,-0.0280,,1011.396
12.766,12.766,805137019.411,805137021.298,-0.75,8.565,0.0128,0.9960,0.9960,0.0549,0.0250,-0.0320,-0.0370,,1011.396
12.771,12.771,805137019.411,805137021.298,-0.75,8.565,0.0100,0.9960,0.9960,0.0614,0.0330,-0.0340,-0.0390,,1011.396
12.776,12.776,805137019.411,805137021.298,-0.75,8.565,0.0100,0.9960,0.9960,0.0568,0.0400,-0.0270,-0.0300,,1011.396
12.781,12.781,805137019.411,805137021.298,-0.75,8.565,0.0061,0.9940,0.9940,0.0490,0.0410,-0.0190,-0.0190,,1011.396
12.786,12.786,805137019.411,805137021.298,-0.75,8.565,0.0061,0.9940,0.9940,0.0368,0.0350,-0.0080,-0.0080,,1011.396
12.791,12.791,805137019.411,805137021.298,-0.75,8.565,0.0163,0.9880,0.9880,0.0253,0.0250,0.0030,-0.0020,,1011.396
12.796,12.796,805137019.411,805137021.298,-0.75,8.565,0.0163,0.9880,0.9880,0.0218,0.0140,0.0160,0.0050,,1011.396
12.801,12.801,805137019.411,805137021.298,-0.75,8.565,0.0232,0.9840,0.9840,0.0363,0.0100,0.0320,0.0140,,1011.396
12.806,12.806,805137019.411,805137021.298,-0.75,8.565,0.0232,0.9840,0.9840,0.0515,0.0100,0.0450,0.0230,,1011.396
12.811,12.811,805137019.411,805137021.298,-0.75,8.565,0.0158,0.9910,0.9910,0.0622,0.0090,0.0520,0.0330,,1011.396
12.816,12.816,805137019.411,805137021.298,-0.75,8.565,0.0163,0.9910,0.9910,0.0618,0.0080,0.0510,0.0340,,1011.396
12.821,12.821,805137019.411,805137021.298,-0.75,8.565,0.0086,0.9970,0.9970,0.0500,0.0080,0.0420,0.0260,,1011.396
12.826,12.826,805137019.411,805137021.298,-0.75,8.565,0.0095,0.9970,0.9970,0.0354,0.0060,0.0310,0.0160,,1011.396
12.831,12.831,805137019.411,805137021.298,-0.75,8.565,0.0150,1.0080,1.0080,0.0191,0.0120,0.0140,0.0050,,1011.396
12.836,12.836,805137019.411,805137021.298,-0.75,8.565,0.0150,1.0080,1.0080,0.0160,0.0160,-0.0010,0.0000,,1011.396
12.841,12.841,805137019.411,805137021.298,-0.75,8.565,0.0214,1.0160,1.0160,0.0259,0.0180,-0.0180,-0.0050,,1011.396
12.846,12.846,805137019.411,805137021.298,-0.75,8.565,0.0214,1.0160,1.0160,0.0391,0.0170,-0.0340,-0.0090,,1011.396
12.851,12.851,805137019.411,805137021.298,-0.75,8.565,0.0197,1.0130,1.0130,0.0482,0.0190,-0.0420,-0.0140,,1011.396
12.856,12.856,805137019.411,805137021.298,-0.75,8.565,0.0193,1.0130,1.0130,0.0488,0.0180,-0.0420,-0.0170,,1011.396
12.861,12.861,805137019.411,805137021.298,-0.75,8.565,0.0175,1.0080,1.0080,0.0483,0.0130,-0.0420,-0.0200,,1011.396
12.866,12.866,805137019.411,805137021.298,-0.75,8.565,0.0175,1.0080,1.0080,0.0428,0.0080,-0.0380,-0.0180,,1011.396
12.871,12.871,805137019.411,805137021.298,-0.75,8.565,0.0149,1.0030,1.0030,0.0375,0.0080,-0.0350,-0.0110,,1011.396
12.876,12.876,805137019.411,805137021.298,-0.75,8.565,0.0139,1.0030,1.0030,0.0285,0.0070,-0.0270,0.0060,,1011.396
12.881,12.881,805137019.411,805137021.298,-0.75,8.565,0.0095,0.9960,0.9960,0.0260,0.0070,-0.0120,0.0220,,1011.396
12.886,12.886,805137019.411,805137021.298,-0.75,8.565,0.0088,0.9960,0.9960,0.0355,0.0010,0.0060,0.0350,,1011.396
12.891,12.891,805137019.411,805137021.298,-0.75,8.565,0.0109,0.9910,0.9910,0.0445,-0.0070,0.0220,0.0380,,1011.396
12.896,12.896,805137019.411,805137021.298,-0.75,8.565,0.0109,0.9910,0.9910,0.0484,-0.0170,0.0340,0.0300,,1011.396
12.901,12.901,805137019.411,805137021.298,-0.75,8.565,0.0185,0.9850,0.9850,0.0486,-0.0190,0.0410,0.0180,,1011.396
12.906,12.906,805137019.411,805137021.298,-0.75,8.565,0.0185,0.9850,0.9850,0.0448,-0.0110,0.0430,0.0060,,1011.396
12.911,12.911,805137019.411,805137021.298,-0.75,8.565,0.0157,0.9920,0.9920,0.0376,0.0060,0.0370,-0.0030,,1011.396
12.916,12.916,805137019.411,805137021.298,-0.75,8.565,0.0157,0.9920,0.9920,0.0394,0.0280,0.0270,-0.0060,,1011.396
12.921,12.921,805137019.411,805137021.298,-0.75,8.565,0.0083,1.0040,1.0040,0.0505,0.0470,0.0170,-0.0070,,1011.396
12.926,12.926,805137019.411,805137021.298,-0.75,8.565,0.0083,1.0040,1.0040,0.0567,0.0550,0.0110,-0.0080,,1011.396
12.931,12.931,805137019.411,805137021.298,-0.75,8.565,0.0130,1.0080,1.0080,0.0520,0.0500,0.0100,-0.0100,,1011.396
12.936,12.936,805137019.411,805137021.298,-0.75,8.565,0.0130,1.0080,1.0080,0.0395,0.0360,0.0110,-0.0120,,1011.396
12.941,12.941,805137019.411,805137021.298,-0.75,8.565,0.0102,1.0040,1.0040,0.0254,0.0200,0.0100,-0.0120,,1011.396
12.946,12.946,805137019.411,805137021.298,-0.75,8.565,0.0102,1.0040,1.0040,0.0167,0.0110,0.0060,-0.0110,,1011.396
12.951,12.951,805137019.411,805137021.298,-0.75,8.565,0.0120,1.0060,1.0060,0.0120,0.0080,0.0040,-0.0080,,1011.396
12.956,12.956,805137019.411,805137021.298,-0.75,8.565,0.0120,1.0060,1.0060,0.0104,0.0080,0.0030,-0.0060,,1011.396
12.961,12.961,805137019.411,805137021.298,-0.75,8.565,0.0169,1.0090,1.0090,0.0066,0.0060,0.0020,-0.0020,,1011.396
12.966,12.966,805137019.411,805137021.298,-0.75,8.565,0.0169,1.0090,1.0090,0.0085,0.0060,-0.0010,-0.0060,,1011.396
12.971,12.971,805137019.411,805137021.298,-0.75,8.565,0.0201,1.0070,1.0070,0.0093,0.0060,-0.0050,-0.0050,,1011.396
12.976,12.976,805137019.411,805137021.298,-0.75,8.565,0.0201,1.0070,1.0070,0.0153,0.0120,-0.0090,-0.0030,,1011.396
12.981,12.981,805137019.411,805137021.298,-0.75,8.565,0.0195,1.0020,1.0020,0.0197,0.0140,-0.0130,0.0050,,1011.396
12.986,12.986,805137019.411,805137021.298,-0.75,8.565,0.0195,1.0020,1.0020,0.0239,0.0120,-0.0130,0.0160,,1011.396
12.991,12.991,805137019.411,805137021.298,-0.75,8.565,0.0180,0.9990,0.9990,0.0281,0.0040,-0.0100,0.0260,,1011.396
12.996,12.996,805137019.411,805137021.298,-0.75,8.565,0.0180,0.9990,0.9990,0.0387,-0.0110,0.0020,0.0370,,1011.396
13.001,13.001,805137019.411,805137021.298,-0.75,8.565,0.0207,0.9910,0.9910,0.0538,-0.0270,0.0150,0.0440,,1011.396
13.006,13.006,805137019.411,805137021.298,-0.75,8.565,0.0207,0.9910,0.9910,0.0699,-0.0380,0.0290,0.0510,,1011.396
13.011,13.011,805137019.411,805137021.298,-0.75,8.565,0.0200,0.9870,0.9870,0.0830,-0.0390,0.0460,0.0570,,1011.396
13.016,13.016,805137019.411,805137021.298,-0.75,8.565,0.0200,0.9870,0.9870,0.1004,-0.0310,0.0660,0.0690,,1011.396
13.021,13.021,805137019.411,805137021.298,-0.75,8.565,0.0096,0.9920,0.9920,0.1231,-0.0180,0.0900,0.0820,,1011.396
13.026,13.026,805137019.411,805137021.298,-0.75,8.565,0.0096,0.9920,0.9920,0.1453,-0.0080,0.1130,0.0910,,1011.396
13.031,13.031,805137019.411,805137021.298,-0.75,8.565,0.0105,0.9950,0.9950,0.1584,-0.0010,0.1290,0.0920,,1011.396
13.036,13.036,805137019.411,805137021.298,-0.75,8.565,0.0105,0.9950,0.9950,0.1562,0.0020,0.1310,0.0850,,1011.396
13.041,13.041,805137019.411,805137021.298,-0.75,8.565,0.0194,0.9930,0.9930,0.1413,0.0090,0.1230,0.0690,,1011.396
13.046,13.046,805137019.411,805137021.298,-0.75,8.565,0.0194,0.9930,0.9930,0.1206,0.0130,0.1090,0.0500,,1011.396
13.051,13.051,805137019.411,805137021.298,-0.75,8.565,0.0156,1.0030,1.0030,0.0996,0.0160,0.0930,0.0320,,1011.396
13.056,13.056,805137019.411,805137021.298,-0.75,8.565,0.0151,1.0030,1.0030,0.0791,0.0200,0.0750,0.0150,,1011.396
13.061,13.061,805137019.411,805137021.298,-0.75,8.565,0.0153,1.0130,1.0130,0.0643,0.0270,0.0580,0.0060,,1011.396
13.066,13.066,805137019.411,805137021.298,-0.75,8.565,0.0156,1.0130,1.0130,0.0593,0.0360,0.0470,0.0040,,1011.396
13.071,13.071,805137019.411,805137021.298,-0.75,8.565,0.0170,1.0150,1.0150,0.0667,0.0410,0.0510,0.0130,,1011.396
13.076,13.076,805137019.411,805137021.298,-0.75,8.565,0.0170,1.0150,1.0150,0.0787,0.0390,0.0640,0.0240,,1011.396
13.081,13.081,805137019.411,805137021.298,-0.75,8.565,0.0280,1.0120,1.0120,0.0954,0.0320,0.0810,0.0390,,1011.396
13.086,13.086,805137019.411,805137021.298,-0.75,8.565,0.0280,1.0120,1.0120,0.1128,0.0260,0.0950,0.0550,,1011.396
13.091,13.091,805137019.411,805137021.298,-0.75,8.565,0.0399,1.0080,1.0080,0.1315,0.0190,0.1090,0.0710,,1011.396
13.096,13.096,805137019.411,805137021.298,-0.75,8.565,0.0399,1.0080,1.0080,0.1414,0.0030,0.1130,0.0850,,1011.396
13.101,13.101,805137019.411,805137021.298,-0.75,8.565,0.0400,1.0090,1.0090,0.1428,-0.0140,0.1100,0.0900,,1011.396
13.106,13.106,805137019.411,805137021.298,-0.75,8.565,0.0400,1.0090,1.0090,0.1340,-0.0340,0.0970,0.0860,,1011.396
13.111,13.111,805137019.411,805137021.298,-0.75,8.565,0.0317,1.0090,1.0090,0.1163,-0.0460,0.0760,0.0750,,1011.396
13.116,13.116,805137019.411,805137021.298,-0.75,8.565,0.0328,1.0090,1.0090,0.0963,-0.0520,0.0510,0.0630,,1011.396
13.121,13.121,805137019.411,805137021.298,-0.75,8.565,0.0243,1.0050,1.0050,0.0775,-0.0530,0.0170,0.0540,,1011.396
13.126,13.126,805137019.411,805137021.298,-0.75,8.565,0.0243,1.0050,1.0050,0.0714,-0.0490,-0.0170,0.0490,,1011.396
13.131,13.131,805137019.411,805137021.298,-0.75,8.565,0.0151,1.0080,1.0080,0.0768,-0.0450,-0.0430,0.0450,,1011.396
13.136,13.136,805137019.411,805137021.298,-0.75,8.565,0.0146,1.0080,1.0080,0.0792,-0.0420,-0.0560,0.0370,,1011.396
13.141,13.141,805137019.411,805137021.298,-0.75,8.565,0.0073,1.0010,1.0010,0.0749,-0.0390,-0.0570,0.0290,,1011.396
13.146,13.146,805137019.411,805137021.298,-0.75,8.565,0.0083,1.0010,1.0010,0.0624,-0.0310,-0.0480,0.0250,,1011.396
13.151,13.151,805137019.411,805137021.298,-0.75,8.565,0.0094,0.9930,0.9930,0.0442,-0.0200,-0.0320,0.0230,,1011.396
13.156,13.156,805137019.411,805137021.298,-0.75,8.565,0.0094,0.9930,0.9930,0.0261,-0.0080,-0.0160,0.0190,,1011.396
13.161,13.161,805137019.411,805137021.298,-0.75,8.565,0.0107,0.9910,0.9910,0.0194,0.0040,0.0010,0.0190,,1011.396
13.166,13.166,805137019.411,805137021.298,-0.75,8.565,0.0107,0.9910,0.9910,0.0241,0.0110,0.0170,0.0130,,1011.396
13.171,13.171,805137019.411,805137021.298,-0.75,8.565,0.0092,0.9920,0.9920,0.0332,0.0130,0.0300,0.0060,,1011.396
13.176,13.176,805137019.411,805137021.298,-0.75,8.565,0.0092,0.9920,0.9920,0.0388,0.0110,0.0370,-0.0040,,1011.396
13.181,13.181,805137019.411,805137021.298,-0.75,8.565,0.0071,0.9930,0.9930,0.0369,0.0060,0.0350,-0.0100,,1011.396
13.186,13.186,805137019.411,805137021.298,-0.75,8.565,0.0071,0.9930,0.9930,0.0292,-0.0010,0.0230,-0.0180,,1011.396
13.191,13.191,805137019.411,805137021.298,-0.75,8.565,0.0022,1.0000,1.0000,0.0211,-0.0020,0.0090,-0.0190,,1011.396
13.196,13.196,805137019.411,805137021.298,-0.75,8.565,0.0022,1.0000,1.0000,0.0223,-0.0020,-0.0030,-0.0220,,1011.396
13.201,13.201,805137019.411,805137021.298,-0.75,8.565,0.0085,1.0060,1.0060,0.0276,0.0030,-0.0150,-0.0230,,1011.396
13.206,13.206,805137019.411,805137021.298,-0.75,8.565,0.0085,1.0060,1.0060,0.0328,0.0070,-0.0200,-0.0250,,1011.396
13.211,13.211,805137019.411,805137021.298,-0.75,8.565,0.0105,1.0070,1.0070,0.0395,0.0090,-0.0240,-0.0300,,1011.396
13.216,13.216,805137019.411,805137021.298,-0.75,8.565,0.0105,1.0070,1.0070,0.0436,0.0110,-0.0250,-0.0340,,1011.396
13.221,13.221,805137019.411,805137021.298,-0.75,8.565,0.0128,1.0020,1.0020,0.0450,0.0110,-0.0260,-0.0350,,1011.396
13.226,13.226,805137019.411,805137021.298,-0.75,8.565,0.0119,1.0020,1.0020,0.0433,0.0110,-0.0230,-0.0350,,1011.396
13.231,13.231,805137019.411,805137021.298,-0.75,8.565,0.0194,0.9990,0.9990,0.0355,0.0060,-0.0210,-0.0280,,1011.396
13.236,13.236,805137019.411,805137021.298,-0.75,8.565,0.0194,0.9990,0.9990,0.0284,0.0010,-0.0220,-0.0180,,1011.396
13.241,13.241,805137019.411,805137021.298,-0.75,8.565,0.0207,0.9940,0.9940,0.0247,-0.0020,-0.0220,-0.0110,,1011.396
13.246,13.246,805137019.411,805137021.298,-0.75,8.565,0.0207,0.9940,0.9940,0.0218,-0.0030,-0.0210,-0.0050,,1011.396
13.251,13.251,805137019.411,805137021.298,-0.75,8.565,0.0250,0.9890,0.9890,0.0191,-0.0020,-0.0180,0.0060,,1011.396
13.256,13.256,805137019.411,805137021.298,-0.75,8.565,0.0250,0.9890,0.9890,0.0177,0.0010,-0.0130,0.0120,,1011.396
13.261,13.261,805137019.411,805137021.298,-0.75,8.565,0.0269,0.9880,0.9880,0.0196,0.0050,-0.0060,0.0180,,1011.396
13.266,13.266,805137019.411,805137021.298,-0.75,8.565,0.0269,0.9880,0.9880,0.0230,0.0060,0.0030,0.0220,,1011.396
13.271,13.271,805137019.411,805137021.298,-0.75,8.565,0.0268,0.9860,0.9860,0.0249,0.0050,0.0140,0.0200,,1011.396
13.276,13.276,805137019.411,805137021.298,-0.75,8.565,0.0268,0.9860,0.9860,0.0296,0.0050,0.0230,0.0180,,1011.396
13.281,13.281,805137019.411,805137021.298,-0.75,8.565,0.0171,0.9900,0.9900,0.0303,0.0080,0.0230,0.0180,,1011.396
13.286,13.286,805137019.411,805137021.298,-0.75,8.565,0.0171,0.9900,0.9900,0.0303,0.0140,0.0180,0.0200,,1011.396
13.291,13.291,805137019.411,805137021.298,-0.75,8.565,0.0076,0.9930,0.9930,0.0284,0.0190,0.0110,0.0180,,1011.396
13.296,13.296,805137019.411,805137021.298,-0.75,8.565,0.0076,0.9930,0.9930,0.0258,0.0200,0.0110,0.0120,,1011.396
13.301,13.301,805137019.411,805137021.298,-0.75,8.565,0.0098,0.9910,0.9910,0.0224,0.0200,0.0100,0.0020,,1011.396
13.306,13.306,805137019.411,805137021.298,-0.75,8.565,0.0098,0.9910,0.9910,0.0239,0.0210,0.0070,-0.0090,,1011.396
13.311,13.311,805137019.411,805137021.298,-0.75,8.565,0.0124,0.9890,0.9890,0.0310,0.0270,0.0060,-0.0140,,1011.396
13.316,13.316,805137019.411,805137021.298,-0.75,8.565,0.0124,0.9890,0.9890,0.0391,0.0360,0.0030,-0.0150,,1011.396
13.321,13.321,805137019.411,805137021.298,-0.75,8.565,0.0127,0.9900,0.9900,0.0481,0.0460,0.0010,-0.0140,,1011.396
13.326,13.326,805137019.411,805137021.298,-0.75,8.565,0.0127,0.9900,0.9900,0.0478,0.0450,0.0000,-0.0160,,1011.396
13.331,13.331,805137019.411,805137021.298,-0.75,8.565,0.0111,0.9930,0.9930,0.0409,0.0390,-0.0030,-0.0120,,1011.396
13.336,13.336,805137019.411,805137021.298,-0.75,8.565,0.0111,0.9930,0.9930,0.0310,0.0300,-0.0050,-0.0060,,1011.396
13.341,13.341,805137019.411,805137021.298,-0.75,8.565,0.0131,0.9940,0.9940,0.0226,0.0200,-0.0070,0.0080,,1011.396
13.346,13.346,805137019.411,805137021.298,-0.75,8.565,0.0131,0.9940,0.9940,0.0252,0.0120,-0.0030,0.0220,,1011.396
13.351,13.351,805137019.411,805137021.298,-0.75,8.565,0.0127,0.9930,0.9930,0.0341,0.0020,0.0000,0.0340,,1011.396
13.356,13.356,805137019.411,805137021.298,-0.75,8.565,0.0127,0.9930,0.9930,0.0396,-0.0050,0.0050,0.0390,,1011.396
13.361,13.361,805137019.411,805137021.298,-0.75,8.565,0.0193,0.9870,0.9870,0.0418,-0.0090,0.0150,0.0380,,1011.396
13.366,13.366,805137019.411,805137021.298,-0.75,8.565,0.0198,0.9870,0.9870,0.0463,-0.0050,0.0260,0.0380,,1011.396
13.371,13.371,805137019.411,805137021.298,-0.75,8.565,0.0210,0.9860,0.9860,0.0538,0.0030,0.0380,0.0380,,1011.396
13.376,13.376,805137019.411,805137021.298,-0.75,8.565,0.0210,0.9860,0.9860,0.0650,0.0070,0.0530,0.0370,,1011.396
13.381,13.381,805137019.411,805137021.298,-0.75,8.565,0.0134,0.9940,0.9940,0.0724,0.0080,0.0640,0.0330,,1011.396
13.386,13.386,805137019.411,805137021.298,-0.75,8.565,0.0143,0.9940,0.9940,0.0701,0.0120,0.0640,0.0260,,1011.396
13.391,13.391,805137019.411,805137021.298,-0.75,8.565,0.0135,0.9990,0.9990,0.0664,0.0170,0.0610,0.0200,,1011.396
13.396,13.396,805137019.411,805137021.298,-0.75,8.565,0.0135,0.9990,0.9990,0.0598,0.0220,0.0550,0.0080,,1011.396
