t,motionRel,baroRel,absAltRel,relAlt,absAlt,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
35.541,35.541,804903797.259,804903797.266,-0.46,11.773,0.0079,0.9990,0.9990,0.0164,-0.0140,0.0030,-0.0080,,1008.179
35.546,35.546,804903797.259,804903797.266,-0.46,11.773,0.0079,0.9990,0.9990,0.0145,-0.0120,0.0040,-0.0070,,1008.179
35.551,35.551,804903797.259,804903797.266,-0.46,11.773,0.0136,1.0110,1.0110,0.0084,-0.0060,0.0030,-0.0050,,1008.179
35.556,35.556,804903797.259,804903797.266,-0.46,11.773,0.0136,1.0110,1.0110,0.0022,0.0010,0.0000,-0.0020,,1008.179
35.561,35.561,804903797.259,804903797.266,-0.46,11.773,0.0219,1.0200,1.0200,0.0099,0.0090,-0.0040,0.0010,,1008.179
35.566,35.566,804903797.259,804903797.266,-0.46,11.773,0.0219,1.0200,1.0200,0.0133,0.0120,-0.0050,0.0030,,1008.179
35.571,35.571,804903797.259,804903797.266,-0.46,11.773,0.0229,1.0210,1.0210,0.0153,0.0140,-0.0060,0.0010,,1008.179
35.576,35.576,804903797.259,804903797.266,-0.46,11.773,0.0229,1.0210,1.0210,0.0167,0.0150,-0.0070,0.0020,,1008.179
35.581,35.581,804903797.259,804903797.266,-0.46,11.773,0.0182,1.0160,1.0160,0.0162,0.0140,-0.0080,0.0020,,1008.179
35.586,35.586,804903797.259,804903797.266,-0.46,11.773,0.0182,1.0160,1.0160,0.0175,0.0150,-0.0080,0.0040,,1008.179
35.591,35.591,804903797.259,804903797.266,-0.46,11.773,0.0136,1.0100,1.0100,0.0133,0.0120,-0.0050,0.0030,,1008.179
35.596,35.596,804903797.259,804903797.266,-0.46,11.773,0.0136,1.0100,1.0100,0.0102,0.0080,-0.0020,0.0060,,1008.179
35.601,35.601,804903797.259,804903797.266,-0.46,11.773,0.0070,1.0000,1.0000,0.0108,0.0040,-0.0010,0.0100,,1008.179
35.606,35.606,804903797.259,804903797.266,-0.46,11.773,0.0070,1.0000,1.0000,0.0126,0.0060,0.0010,0.0110,,1008.179
35.611,35.611,804903797.259,804903797.266,-0.46,11.773,0.0095,0.9920,0.9920,0.0125,0.0060,0.0000,0.0110,,1008.179
35.616,35.616,804903797.259,804903797.266,-0.46,11.773,0.0095,0.9920,0.9920,0.0124,0.0070,-0.0020,0.0100,,1008.179
35.621,35.621,804903797.259,804903797.266,-0.46,11.773,0.0164,0.9840,0.9840,0.0093,0.0070,-0.0010,0.0060,,1008.179
35.626,35.626,804903797.259,804903797.266,-0.46,11.773,0.0164,0.9840,0.9840,0.0065,0.0050,-0.0010,0.0040,,1008.179
35.631,35.631,804903797.259,804903797.266,-0.46,11.773,0.0216,0.9800,0.9800,0.0062,0.0050,0.0020,0.0030,,1008.179
35.636,35.636,804903797.259,804903797.266,-0.46,11.773,0.0216,0.9800,0.9800,0.0051,0.0010,0.0030,0.0040,,1008.179
35.641,35.641,804903797.259,804903797.266,-0.46,11.773,0.0206,0.9830,0.9830,0.0094,-0.0040,0.0060,0.0060,,1008.179
35.646,35.646,804903797.259,804903797.266,-0.46,11.773,0.0206,0.9830,0.9830,0.0158,-0.0120,0.0090,0.0050,,1008.179
35.651,35.651,804903797.259,804903797.266,-0.46,11.773,0.0178,0.9900,0.9900,0.0231,-0.0170,0.0140,0.0070,,1008.179
35.656,35.656,804903797.259,804903797.266,-0.46,11.773,0.0173,0.9910,0.9910,0.0232,-0.0140,0.0180,0.0040,,1008.179
35.661,35.661,804903797.259,804903797.266,-0.46,11.773,0.0173,1.0030,1.0030,0.0223,-0.0100,0.0190,0.0060,,1008.179
35.666,35.666,804903797.259,804903797.266,-0.46,11.773,0.0173,1.0030,1.0030,0.0194,-0.0070,0.0180,0.0020,,1008.179
35.671,35.671,804903797.259,804903797.266,-0.46,11.773,0.0195,1.0140,1.0140,0.0191,-0.0060,0.0180,-0.0020,,1008.179
35.676,35.676,804903797.259,804903797.266,-0.46,11.773,0.0202,1.0150,1.0150,0.0181,-0.0060,0.0170,-0.0010,,1008.179
35.681,35.681,804903797.259,804903797.266,-0.46,11.773,0.0213,1.0180,1.0180,0.0171,-0.0060,0.0160,0.0010,,1008.179
35.686,35.686,804903797.259,804903797.266,-0.46,11.773,0.0213,1.0180,1.0180,0.0173,-0.0060,0.0160,0.0030,,1008.179
35.691,35.691,804903797.259,804903797.266,-0.46,11.773,0.0225,1.0200,1.0200,0.0157,-0.0040,0.0140,0.0060,,1008.179
35.696,35.696,804903797.259,804903797.266,-0.46,11.773,0.0225,1.0200,1.0200,0.0157,0.0000,0.0140,0.0070,,1008.179
35.701,35.701,804903797.259,804903797.266,-0.46,11.773,0.0175,1.0150,1.0150,0.0162,0.0010,0.0150,0.0060,,1008.179
35.706,35.706,804903797.259,804903797.266,-0.46,11.773,0.0175,1.0150,1.0150,0.0170,-0.0010,0.0150,0.0080,,1008.179
35.711,35.711,804903797.259,804903797.266,-0.46,11.773,0.0131,1.0050,1.0050,0.0139,-0.0030,0.0110,0.0080,,1008.179
35.716,35.716,804903797.259,804903797.266,-0.46,11.773,0.0131,1.0050,1.0050,0.0107,-0.0080,0.0050,0.0050,,1008.179
35.721,35.721,804903797.259,804903797.266,-0.46,11.773,0.0217,0.9880,0.9880,0.0150,-0.0150,0.0010,0.0000,,1008.179
35.726,35.726,804903797.259,804903797.266,-0.46,11.773,0.0217,0.9880,0.9880,0.0210,-0.0210,-0.0010,-0.0010,,1008.179
35.731,35.731,804903797.259,804903797.266,-0.46,11.773,0.0300,0.9770,0.9770,0.0293,-0.0290,-0.0040,0.0020,,1008.179
35.736,35.736,804903797.259,804903797.266,-0.46,11.773,0.0300,0.9770,0.9770,0.0337,-0.0330,-0.0070,0.0010,,1008.179
35.741,35.741,804903797.259,804903797.266,-0.46,11.773,0.0303,0.9770,0.9770,0.0364,-0.0360,-0.0050,0.0010,,1008.179
35.746,35.746,804903797.259,804903797.266,-0.46,11.773,0.0303,0.9770,0.9770,0.0391,-0.0390,-0.0030,0.0000,,1008.179
35.751,35.751,804903797.259,804903797.266,-0.46,11.773,0.0177,0.9850,0.9850,0.0381,-0.0380,0.0020,-0.0010,,1008.179
35.756,35.756,804903797.259,804903797.266,-0.46,11.773,0.0177,0.9850,0.9850,0.0344,-0.0340,0.0050,0.0010,,1008.179
35.761,35.761,804903797.259,804903797.266,-0.46,11.773,0.0036,1.0000,1.0000,0.0311,-0.0290,0.0110,0.0020,,1008.179
35.766,35.766,804903797.259,804903797.266,-0.46,11.773,0.0036,1.0000,1.0000,0.0264,-0.0220,0.0140,0.0040,,1008.179
35.771,35.771,804903797.259,804903797.266,-0.46,11.773,0.0193,1.0170,1.0170,0.0204,-0.0120,0.0160,0.0040,,1008.179
35.776,35.776,804903797.259,804903797.266,-0.46,11.773,0.0193,1.0170,1.0170,0.0164,-0.0030,0.0150,0.0060,,1008.179
35.781,35.781,804903797.259,804903797.266,-0.46,11.773,0.0282,1.0260,1.0260,0.0160,0.0040,0.0150,0.0040,,1008.179
35.786,35.786,804903797.259,804903797.266,-0.46,11.773,0.0292,1.0270,1.0270,0.0172,0.0100,0.0140,0.0000,,1008.179
35.791,35.791,804903797.259,804903797.266,-0.46,11.773,0.0228,1.0210,1.0210,0.0181,0.0150,0.0100,-0.0010,,1008.179
35.796,35.796,804903797.259,804903797.266,-0.46,11.773,0.0228,1.0210,1.0210,0.0177,0.0150,0.0090,-0.0030,,1008.179
35.801,35.801,804903797.259,804903797.266,-0.46,11.773,0.0162,1.0160,1.0160,0.0173,0.0150,0.0080,-0.0030,,1008.179
35.806,35.806,804903797.259,804903797.266,-0.46,11.773,0.0162,1.0160,1.0160,0.0146,0.0140,0.0040,-0.0010,,1008.179
35.811,35.811,804903797.259,804903797.266,-0.46,11.773,0.0100,1.0040,1.0040,0.0133,0.0130,0.0000,0.0030,,1008.179
35.816,35.816,804903797.259,804903797.266,-0.46,11.773,0.0100,1.0040,1.0040,0.0124,0.0110,-0.0040,0.0040,,1008.179
35.821,35.821,804903797.259,804903797.266,-0.46,11.773,0.0180,0.9910,0.9910,0.0088,0.0060,-0.0050,0.0040,,1008.179
35.826,35.826,804903797.259,804903797.266,-0.46,11.773,0.0180,0.9910,0.9910,0.0063,0.0000,-0.0060,0.0020,,1008.179
35.831,35.831,804903797.259,804903797.266,-0.46,11.773,0.0248,0.9820,0.9820,0.0102,-0.0060,-0.0080,0.0020,,1008.179
35.836,35.836,804903797.259,804903797.266,-0.46,11.773,0.0248,0.9820,0.9820,0.0148,-0.0120,-0.0070,0.0050,,1008.179
35.841,35.841,804903797.259,804903797.266,-0.46,11.773,0.0278,0.9820,0.9820,0.0241,-0.0220,-0.0040,0.0090,,1008.179
35.846,35.846,804903797.259,804903797.266,-0.46,11.773,0.0271,0.9820,0.9820,0.0335,-0.0320,-0.0010,0.0100,,1008.179
35.851,35.851,804903797.259,804903797.266,-0.46,11.773,0.0249,0.9870,0.9870,0.0418,-0.0400,0.0000,0.0120,,1008.179
35.856,35.856,804903797.259,804903797.266,-0.46,11.773,0.0249,0.9870,0.9870,0.0471,-0.0460,-0.0020,0.0100,,1008.179
35.861,35.861,804903797.259,804903797.266,-0.46,11.773,0.0167,0.9930,0.9930,0.0500,-0.0490,-0.0040,0.0090,,1008.179
35.866,35.866,804903797.259,804903797.266,-0.46,11.773,0.0167,0.9930,0.9930,0.0466,-0.0460,-0.0040,0.0060,,1008.179
35.871,35.871,804903797.259,804903797.266,-0.46,11.773,0.0036,1.0020,1.0020,0.0412,-0.0410,-0.0030,0.0020,,1008.179
35.876,35.876,804903797.259,804903797.266,-0.46,11.773,0.0036,1.0020,1.0020,0.0331,-0.0330,0.0020,0.0020,,1008.179
35.881,35.881,804903797.259,804903797.266,-0.46,11.773,0.0150,1.0120,1.0120,0.0281,-0.0270,0.0060,0.0050,,1008.179
35.886,35.886,804903797.259,804903797.266,-0.46,11.773,0.0150,1.0120,1.0120,0.0260,-0.0230,0.0100,0.0070,,1008.179
35.891,35.891,804903797.259,804903797.266,-0.46,11.773,0.0212,1.0180,1.0180,0.0255,-0.0190,0.0150,0.0080,,1008.179
35.897,35.896,804903797.259,804903797.266,-0.46,11.773,0.0212,1.0180,1.0180,0.0244,-0.0120,0.0200,0.0070,,1008.179
35.902,35.901,804903797.259,804903797.266,-0.46,11.773,0.0182,1.0160,1.0160,0.0210,-0.0050,0.0200,0.0040,,1008.179
35.907,35.906,804903797.259,804903797.266,-0.46,11.773,0.0182,1.0160,1.0160,0.0191,0.0010,0.0190,0.0020,,1008.179
35.912,35.912,804903797.259,804903797.266,-0.46,11.773,0.0108,1.0080,1.0080,0.0165,0.0040,0.0160,0.0010,,1008.179
35.917,35.917,804903797.259,804903797.266,-0.46,11.773,0.0108,1.0080,1.0080,0.0168,0.0040,0.0160,-0.0030,,1008.179
35.922,35.922,804903797.259,804903797.266,-0.46,11.773,0.0033,0.9970,0.9970,0.0121,-0.0010,0.0110,-0.0050,,1008.179
35.927,35.927,804903797.259,804903797.266,-0.46,11.773,0.0033,0.9970,0.9970,0.0119,-0.0040,0.0100,-0.0050,,1008.179
35.932,35.932,804903797.259,804903797.266,-0.46,11.773,0.0140,0.9900,0.9900,0.0175,-0.0120,0.0100,-0.0080,,1008.179
35.937,35.937,804903797.259,804903797.266,-0.46,11.773,0.0140,0.9900,0.9900,0.0303,-0.0240,0.0140,-0.0120,,1008.179
35.942,35.942,804903797.259,804903797.266,-0.46,11.773,0.0201,0.9880,0.9880,0.0409,-0.0370,0.0160,-0.0070,,1008.179
35.947,35.947,804903797.259,804903797.266,-0.46,11.773,0.0201,0.9880,0.9880,0.0525,-0.0480,0.0210,-0.0040,,1008.179
35.952,35.952,804903797.259,804903797.266,-0.46,11.773,0.0263,0.9820,0.9820,0.0645,-0.0610,0.0210,0.0000,,1008.179
35.957,35.957,804903797.259,804903797.266,-0.46,11.773,0.0263,0.9820,0.9820,0.0728,-0.0700,0.0200,0.0010,,1008.179
35.962,35.962,804903797.259,804903797.266,-0.46,11.773,0.0223,0.9850,0.9850,0.0806,-0.0780,0.0200,0.0040,,1008.179
35.967,35.967,804903797.259,804903797.266,-0.46,11.773,0.0230,0.9840,0.9840,0.0844,-0.0820,0.0200,0.0000,,1008.179
35.972,35.972,804903797.259,804903797.266,-0.46,11.773,0.0128,0.9960,0.9960,0.0902,-0.0880,0.0200,0.0010,,1008.179
35.977,35.977,804903797.259,804903797.266,-0.46,11.773,0.0128,0.9960,0.9960,0.0893,-0.0870,0.0200,0.0010,,1008.179
35.982,35.982,804903797.259,804903797.266,-0.46,11.773,0.0155,1.0090,1.0090,0.0879,-0.0860,0.0180,0.0010,,1008.179
35.987,35.987,804903797.259,804903797.266,-0.46,11.773,0.0150,1.0080,1.0080,0.0781,-0.0760,0.0170,0.0060,,1008.179
35.992,35.992,804903797.259,804903797.266,-0.46,11.773,0.0245,1.0180,1.0180,0.0647,-0.0620,0.0150,0.0110,,1008.179
35.997,35.997,804903797.259,804903797.266,-0.46,11.773,0.0249,1.0180,1.0180,0.0489,-0.0450,0.0140,0.0130,,1008.179
36.002,36.002,804903797.259,804903797.266,-0.46,11.773,0.0319,1.0270,1.0270,0.0351,-0.0310,0.0130,0.0100,,1008.179
36.007,36.007,804903797.259,804903797.266,-0.46,11.773,0.0319,1.0270,1.0270,0.0259,-0.0210,0.0140,0.0060,,1008.179
36.012,36.012,804903797.259,804903797.266,-0.46,11.773,0.0247,1.0230,1.0230,0.0231,-0.0190,0.0130,0.0020,,1008.179
36.017,36.017,804903797.259,804903797.266,-0.46,11.773,0.0247,1.0230,1.0230,0.0195,-0.0170,0.0090,0.0030,,1008.179
36.022,36.022,804903797.259,804903797.266,-0.46,11.773,0.0108,1.0080,1.0080,0.0183,-0.0150,0.0100,0.0030,,1008.179
36.027,36.027,804903797.259,804903797.266,-0.46,11.773,0.0108,1.0080,1.0080,0.0161,-0.0110,0.0110,0.0040,,1008.179
36.032,36.032,804903797.259,804903797.266,-0.46,11.773,0.0020,1.0000,1.0000,0.0183,-0.0150,0.0100,-0.0030,,1008.179
36.037,36.037,804903797.259,804903797.266,-0.46,11.773,0.0020,1.0000,1.0000,0.0209,-0.0170,0.0100,-0.0070,,1008.179
36.042,36.042,804903797.259,804903797.266,-0.46,11.773,0.0084,0.9940,0.9940,0.0226,-0.0200,0.0070,-0.0080,,1008.179
36.047,36.047,804903797.259,804903797.266,-0.46,11.773,0.0084,0.9940,0.9940,0.0269,-0.0250,0.0070,-0.0070,,1008.179
36.052,36.052,804903797.259,804903797.266,-0.46,11.773,0.0112,0.9900,0.9900,0.0314,-0.0300,0.0060,-0.0070,,1008.179
36.057,36.057,804903797.259,804903797.266,-0.46,11.773,0.0112,0.9900,0.9900,0.0362,-0.0350,0.0060,-0.0070,,1008.179
36.062,36.062,804903797.259,804903797.266,-0.46,11.773,0.0127,0.9890,0.9890,0.0420,-0.0400,0.0090,-0.0090,,1008.179
36.067,36.067,804903797.259,804903797.266,-0.46,11.773,0.0136,0.9880,0.9880,0.0468,-0.0440,0.0150,-0.0050,,1008.179
36.072,36.072,804903797.259,804903797.266,-0.46,11.773,0.0176,0.9850,0.9850,0.0542,-0.0510,0.0170,-0.0070,,1008.179
36.077,36.077,804903797.259,804903797.266,-0.46,11.773,0.0176,0.9850,0.9850,0.0560,-0.0530,0.0170,-0.0060,,1008.179
36.082,36.082,804903797.259,804903797.266,-0.46,11.773,0.0173,0.9840,0.9840,0.0523,-0.0500,0.0140,-0.0060,,1008.179
36.087,36.087,804903797.259,804903797.266,-0.46,11.773,0.0173,0.9840,0.9840,0.0512,-0.0480,0.0160,-0.0080,,1008.179
36.092,36.092,804903797.259,804903797.266,-0.46,11.773,0.0139,0.9890,0.9890,0.0486,-0.0470,0.0110,-0.0060,,1008.179
36.097,36.097,804903797.259,804903797.266,-0.46,11.773,0.0139,0.9890,0.9890,0.0456,-0.0450,0.0060,-0.0040,,1008.179
36.102,36.102,804903797.259,804903797.266,-0.46,11.773,0.0127,0.9980,0.9980,0.0430,-0.0430,0.0010,0.0010,,1008.179
36.107,36.107,804903797.259,804903797.266,-0.46,11.773,0.0129,0.9970,0.9970,0.0445,-0.0440,-0.0060,0.0030,,1008.179
36.112,36.112,804903797.259,804903797.266,-0.46,11.773,0.0180,1.0060,1.0060,0.0411,-0.0370,-0.0140,0.0110,,1008.179
36.117,36.117,804903797.259,804903797.266,-0.46,11.773,0.0180,1.0060,1.0060,0.0344,-0.0280,-0.0190,0.0060,,1008.179
36.122,36.122,804903797.259,804903797.266,-0.46,11.773,0.0210,1.0140,1.0140,0.0399,-0.0380,-0.0120,0.0020,,1008.179
36.127,36.127,804903797.259,804903797.266,-0.46,11.773,0.0210,1.0140,1.0140,0.0385,-0.0360,-0.0080,0.0110,,1008.179
36.132,36.132,804903797.259,804903797.266,-0.46,11.773,0.0099,1.0070,1.0070,0.0287,-0.0200,-0.0080,0.0190,,1008.179
36.137,36.137,804903797.259,804903797.266,-0.46,11.773,0.0099,1.0070,1.0070,0.0243,-0.0090,-0.0050,0.0220,,1008.179
36.142,36.142,804903797.259,804903797.266,-0.46,11.773,0.0090,1.0040,1.0040,0.0179,-0.0070,-0.0040,0.0160,,1008.179
36.147,36.147,804903797.259,804903797.266,-0.46,11.773,0.0090,1.0040,1.0040,0.0159,-0.0100,-0.0030,0.0120,,1008.179
36.152,36.152,804903797.259,804903797.266,-0.46,11.773,0.0093,0.9980,0.9980,0.0187,-0.0120,-0.0030,0.0140,,1008.179
36.157,36.157,804903797.259,804903797.266,-0.46,11.773,0.0093,0.9980,0.9980,0.0202,-0.0160,-0.0030,0.0120,,1008.179
36.162,36.162,804903797.259,804903797.266,-0.46,11.773,0.0110,0.9940,0.9940,0.0202,-0.0180,-0.0020,0.0090,,1008.179
36.167,36.167,804903797.259,804903797.266,-0.46,11.773,0.0110,0.9940,0.9940,0.0203,-0.0200,-0.0020,0.0030,,1008.179
36.172,36.172,804903797.259,804903797.266,-0.46,11.773,0.0073,0.9950,0.9950,0.0226,-0.0220,-0.0010,0.0050,,1008.179
36.177,36.177,804903797.259,804903797.266,-0.46,11.773,0.0073,0.9950,0.9950,0.0228,-0.0220,0.0010,0.0060,,1008.179
36.182,36.182,804903797.259,804903797.266,-0.46,11.773,0.0032,1.0000,1.0000,0.0268,-0.0260,0.0040,0.0050,,1008.179
36.187,36.187,804903797.259,804903797.266,-0.46,11.773,0.0032,1.0000,1.0000,0.0341,-0.0330,0.0080,0.0030,,1008.179
36.192,36.192,804903797.259,804903797.266,-0.46,11.773,0.0055,1.0010,1.0010,0.0374,-0.0350,0.0130,-0.0020,,1008.179
36.197,36.197,804903797.259,804903797.266,-0.46,11.773,0.0055,1.0010,1.0010,0.0387,-0.0370,0.0110,-0.0020,,1008.179
36.202,36.202,804903797.259,804903797.266,-0.46,11.773,0.0091,1.0010,1.0010,0.0346,-0.0330,0.0100,-0.0030,,1008.179
36.207,36.207,804903797.259,804903797.266,-0.46,11.773,0.0091,1.0010,1.0010,0.0289,-0.0280,0.0060,-0.0040,,1008.179
36.212,36.212,804903797.259,804903797.266,-0.46,11.773,0.0051,1.0010,1.0010,0.0257,-0.0250,0.0050,-0.0030,,1008.179
36.217,36.217,804903797.259,804903797.266,-0.46,11.773,0.0051,1.0010,1.0010,0.0208,-0.0200,0.0040,-0.0040,,1008.179
36.222,36.222,804903797.259,804903797.266,-0.46,11.773,0.0100,1.0060,1.0060,0.0114,-0.0110,0.0010,-0.0030,,1008.179
36.227,36.227,804903797.259,804903797.266,-0.46,11.773,0.0100,1.0060,1.0060,0.0049,0.0020,-0.0040,-0.0020,,1008.179
36.232,36.232,804903797.259,804903797.266,-0.46,11.773,0.0051,1.0040,1.0040,0.0132,0.0130,-0.0020,0.0010,,1008.179
36.237,36.237,804903797.259,804903797.266,-0.46,11.773,0.0051,1.0040,1.0040,0.0150,0.0150,0.0000,0.0010,,1008.179
36.242,36.242,804903797.259,804903797.266,-0.46,11.773,0.0046,0.9980,0.9980,0.0122,0.0120,0.0010,0.0020,,1008.179
36.247,36.247,804903797.259,804903797.266,-0.46,11.773,0.0046,0.9980,0.9980,0.0037,0.0030,-0.0010,0.0020,,1008.179
36.252,36.252,804903797.259,804903797.266,-0.46,11.773,0.0192,0.9850,0.9850,0.0085,-0.0080,-0.0030,0.0000,,1008.179
36.257,36.257,804903797.259,804903797.266,-0.46,11.773,0.0192,0.9850,0.9850,0.0187,-0.0180,-0.0030,0.0040,,1008.179
36.262,36.262,804903797.259,804903798.270,-0.46,11.753,0.0257,0.9790,0.9790,0.0244,-0.0240,-0.0020,0.0040,,1008.179
36.267,36.267,804903797.259,804903798.270,-0.46,11.753,0.0257,0.9790,0.9790,0.0265,-0.0260,0.0000,0.0050,,1008.179
36.272,36.272,804903797.259,804903798.270,-0.46,11.753,0.0244,0.9810,0.9810,0.0292,-0.0290,0.0010,0.0030,,1008.179
36.277,36.277,804903797.259,804903798.270,-0.46,11.753,0.0251,0.9800,0.9800,0.0332,-0.0330,0.0010,0.0030,,1008.179
36.282,36.282,804903797.259,804903798.270,-0.46,11.753,0.0184,0.9870,0.9870,0.0382,-0.0380,0.0030,0.0030,,1008.179
36.287,36.287,804903797.259,804903798.270,-0.46,11.753,0.0184,0.9870,0.9870,0.0446,-0.0440,0.0020,0.0070,,1008.179
36.292,36.292,804903797.259,804903798.270,-0.46,11.753,0.0117,0.9970,0.9970,0.0454,-0.0440,0.0010,0.0110,,1008.179
36.297,36.297,804903797.259,804903798.270,-0.46,11.753,0.0117,0.9970,0.9970,0.0434,-0.0420,-0.0010,0.0110,,1008.179
36.302,36.302,804903797.259,804903798.270,-0.46,11.753,0.0134,1.0100,1.0100,0.0426,-0.0410,-0.0030,0.0110,,1008.179
36.307,36.307,804903797.259,804903798.270,-0.46,11.753,0.0127,1.0090,1.0090,0.0398,-0.0390,-0.0010,0.0080,,1008.179
36.312,36.312,804903797.259,804903798.270,-0.46,11.753,0.0185,1.0180,1.0180,0.0369,-0.0360,-0.0020,0.0080,,1008.179
36.317,36.317,804903797.259,804903798.270,-0.46,11.753,0.0176,1.0170,1.0170,0.0298,-0.0270,-0.0060,0.0110,,1008.179
36.322,36.322,804903797.259,804903798.270,-0.46,11.753,0.0154,1.0140,1.0140,0.0213,-0.0180,-0.0070,0.0090,,1008.179
36.327,36.327,804903797.259,804903798.270,-0.46,11.753,0.0154,1.0140,1.0140,0.0168,-0.0140,-0.0060,0.0070,,1008.179
36.332,36.332,804903797.259,804903798.270,-0.46,11.753,0.0158,1.0130,1.0130,0.0101,-0.0070,-0.0020,0.0070,,1008.179
36.337,36.337,804903797.259,804903798.270,-0.46,11.753,0.0158,1.0130,1.0130,0.0059,0.0030,0.0010,0.0050,,1008.179
36.342,36.342,804903797.259,804903798.270,-0.46,11.753,0.0177,1.0100,1.0100,0.0143,0.0120,0.0050,0.0060,,1008.179
36.347,36.347,804903797.259,804903798.270,-0.46,11.753,0.0177,1.0100,1.0100,0.0218,0.0200,0.0050,0.0070,,1008.179
36.352,36.352,804903797.259,804903798.270,-0.46,11.753,0.0120,1.0000,1.0000,0.0291,0.0280,0.0040,0.0070,,1008.179
36.357,36.357,804903797.259,804903798.270,-0.46,11.753,0.0120,1.0000,1.0000,0.0321,0.0310,0.0020,0.0080,,1008.179
36.362,36.362,804903797.259,804903798.270,-0.46,11.753,0.0139,0.9880,0.9880,0.0290,0.0290,0.0000,0.0010,,1008.179
36.367,36.367,804903797.259,804903798.270,-0.46,11.753,0.0139,0.9880,0.9880,0.0255,0.0250,-0.0040,-0.0030,,1008.179
36.372,36.372,804903797.259,804903798.270,-0.46,11.753,0.0240,0.9760,0.9760,0.0210,0.0200,-0.0050,-0.0040,,1008.179
36.377,36.377,804903797.259,804903798.270,-0.46,11.753,0.0240,0.9760,0.9760,0.0152,0.0130,-0.0050,-0.0060,,1008.179
36.382,36.382,804903797.259,804903798.270,-0.46,11.753,0.0230,0.9790,0.9790,0.0075,0.0040,-0.0040,-0.0050,,1008.179
36.387,36.387,804903797.259,804903798.270,-0.46,11.753,0.0230,0.9790,0.9790,0.0070,-0.0060,-0.0020,-0.0030,,1008.179
36.392,36.392,804903797.259,804903798.270,-0.46,11.753,0.0196,0.9850,0.9850,0.0162,-0.0160,0.0010,-0.0020,,1008.179
36.397,36.397,804903797.259,804903798.270,-0.46,11.753,0.0196,0.9850,0.9850,0.0245,-0.0240,0.0030,-0.0040,,1008.179
36.402,36.402,804903797.259,804903798.270,-0.46,11.753,0.0166,0.9910,0.9910,0.0285,-0.0280,0.0050,-0.0020,,1008.179
36.407,36.407,804903797.259,804903798.270,-0.46,11.753,0.0166,0.9910,0.9910,0.0283,-0.0280,0.0040,0.0010,,1008.179
36.412,36.412,804903797.259,804903798.270,-0.46,11.753,0.0061,0.9990,0.9990,0.0244,-0.0240,0.0040,-0.0010,,1008.179
36.417,36.417,804903797.259,804903798.270,-0.46,11.753,0.0061,0.9990,0.9990,0.0202,-0.0200,0.0020,-0.0020,,1008.179
36.422,36.422,804903797.259,804903798.270,-0.46,11.753,0.0078,1.0060,1.0060,0.0061,-0.0060,-0.0010,0.0000,,1008.179
36.427,36.427,804903797.259,804903798.270,-0.46,11.753,0.0078,1.0060,1.0060,0.0114,0.0090,-0.0070,-0.0010,,1008.179
36.432,36.432,804903797.259,804903798.270,-0.46,11.753,0.0154,1.0110,1.0110,0.0218,0.0180,-0.0120,-0.0030,,1008.179
36.437,36.437,804903797.259,804903798.270,-0.46,11.753,0.0154,1.0110,1.0110,0.0286,0.0200,-0.0200,-0.0040,,1008.179
36.442,36.442,804903797.259,804903798.270,-0.46,11.753,0.0170,1.0130,1.0130,0.0291,0.0100,-0.0270,-0.0040,,1008.179
36.447,36.447,804903797.259,804903798.270,-0.46,11.753,0.0170,1.0130,1.0130,0.0272,0.0030,-0.0270,0.0000,,1008.179
36.452,36.452,804903797.259,804903798.270,-0.46,11.753,0.0132,1.0100,1.0100,0.0262,-0.0030,-0.0260,0.0020,,1008.179
36.457,36.457,804903797.259,804903798.270,-0.46,11.753,0.0132,1.0100,1.0100,0.0204,-0.0040,-0.0200,0.0010,,1008.179
36.462,36.462,804903797.259,804903798.270,-0.46,11.753,0.0128,1.0100,1.0100,0.0157,-0.0040,-0.0150,-0.0020,,1008.179
36.467,36.467,804903797.259,804903798.270,-0.46,11.753,0.0128,1.0100,1.0100,0.0138,-0.0100,-0.0090,-0.0030,,1008.179
36.472,36.472,804903797.259,804903798.270,-0.46,11.753,0.0156,1.0070,1.0070,0.0141,-0.0140,-0.0020,0.0000,,1008.179
36.477,36.477,804903797.259,804903798.270,-0.46,11.753,0.0156,1.0070,1.0070,0.0142,-0.0140,0.0010,0.0020,,1008.179
36.482,36.482,804903797.259,804903798.270,-0.46,11.753,0.0099,1.0040,1.0040,0.0122,-0.0110,0.0050,0.0020,,1008.179
36.487,36.487,804903797.259,804903798.270,-0.46,11.753,0.0099,1.0040,1.0040,0.0122,-0.0100,0.0070,0.0010,,1008.179
36.492,36.492,804903797.259,804903798.270,-0.46,11.753,0.0095,1.0000,1.0000,0.0136,-0.0090,0.0100,-0.0020,,1008.179
36.497,36.497,804903797.259,804903798.270,-0.46,11.753,0.0095,1.0000,1.0000,0.0117,-0.0060,0.0100,0.0000,,1008.179
36.502,36.502,804903797.259,804903798.270,-0.46,11.753,0.0108,0.9920,0.9920,0.0075,-0.0020,0.0070,0.0020,,1008.179
36.507,36.507,804903797.259,804903798.270,-0.46,11.753,0.0108,0.9920,0.9920,0.0057,0.0040,0.0040,0.0010,,1008.179
36.512,36.512,804903797.259,804903798.270,-0.46,11.753,0.0154,0.9860,0.9860,0.0111,0.0110,-0.0010,-0.0010,,1008.179
