t,motionRel,baroRel,absAltRel,relAlt,absAlt,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
15.936,15.936,804899245.972,804899247.826,-0.12,10.398,0.0298,0.9760,0.9760,0.1701,-0.0650,0.0360,0.1530,,1008.382
15.941,15.941,804899245.972,804899247.826,-0.12,10.398,0.0369,1.0280,1.0280,0.1424,-0.0260,0.0030,0.1400,,1008.382
15.946,15.946,804899245.972,804899247.826,-0.12,10.398,0.0369,1.0280,1.0280,0.1111,0.0020,-0.0260,0.1080,,1008.382
15.951,15.951,804899245.972,804899247.826,-0.12,10.398,0.0685,1.0570,1.0570,0.1027,-0.0230,-0.0640,0.0770,,1008.382
15.956,15.956,804899245.972,804899247.826,-0.12,10.398,0.0685,1.0570,1.0570,0.0565,-0.0220,-0.0520,-0.0030,,1008.382
15.961,15.961,804899245.972,804899247.826,-0.12,10.398,0.0666,1.0350,1.0350,0.0581,-0.0460,-0.0230,-0.0270,,1008.382
15.966,15.966,804899245.972,804899247.826,-0.12,10.398,0.0675,1.0350,1.0350,0.1451,-0.1020,-0.0210,-0.1010,,1008.382
15.971,15.971,804899245.972,804899247.826,-0.12,10.398,0.0618,1.0030,1.0030,0.2171,-0.1440,-0.0600,-0.1510,,1008.382
15.976,15.976,804899245.972,804899247.826,-0.12,10.398,0.0627,1.0030,1.0030,0.2697,-0.2030,-0.0240,-0.1760,,1008.382
15.981,15.981,804899245.972,804899247.826,-0.12,10.398,0.0535,0.9670,0.9670,0.3353,-0.2970,0.0290,-0.1530,,1008.382
15.986,15.986,804899245.972,804899247.826,-0.12,10.398,0.0542,0.9670,0.9670,0.3811,-0.3670,0.0230,-0.1000,,1008.382
15.991,15.991,804899245.972,804899247.826,-0.12,10.398,0.0851,0.9340,0.9340,0.4006,-0.3970,-0.0350,-0.0410,,1008.382
15.996,15.996,804899245.972,804899247.826,-0.12,10.398,0.0835,0.9350,0.9350,0.3870,-0.3730,-0.1030,0.0080,,1008.382
16.001,16.001,804899245.972,804899247.826,-0.12,10.398,0.1237,0.9230,0.9230,0.3412,-0.3130,-0.1300,0.0390,,1008.382
16.006,16.006,804899245.972,804899247.826,-0.12,10.398,0.1238,0.9230,0.9230,0.2796,-0.2640,-0.0780,0.0490,,1008.382
16.011,16.011,804899245.972,804899247.826,-0.12,10.398,0.0626,0.9690,0.9690,0.2348,-0.2290,-0.0340,0.0390,,1008.382
16.016,16.016,804899245.972,804899247.826,-0.12,10.398,0.0623,0.9690,0.9690,0.1591,-0.1560,-0.0160,0.0270,,1008.382
16.021,16.021,804899245.972,804899247.826,-0.12,10.398,0.0036,1.0020,1.0020,0.0475,-0.0330,-0.0340,0.0040,,1008.382
16.026,16.026,804899245.972,804899247.826,-0.12,10.398,0.0028,1.0020,1.0020,0.1933,-0.1160,-0.1510,-0.0330,,1008.382
16.031,16.031,804899245.972,804899247.826,-0.12,10.398,0.0621,1.0490,1.0490,0.3509,-0.2360,-0.2470,-0.0800,,1008.382
16.036,16.036,804899245.972,804899247.826,-0.12,10.398,0.0638,1.0500,1.0500,0.4582,-0.3190,-0.3110,-0.1070,,1008.382
16.041,16.041,804899245.972,804899247.826,-0.12,10.398,0.0982,0.9950,0.9950,0.5208,-0.4050,-0.3030,-0.1240,,1008.382
16.046,16.046,804899245.972,804899247.826,-0.12,10.398,0.1006,0.9950,0.9950,0.5399,-0.4640,-0.2270,-0.1570,,1008.382
16.051,16.051,804899245.972,804899247.826,-0.12,10.398,0.0658,1.0010,1.0010,0.4868,-0.4010,-0.1870,-0.2030,,1008.382
16.056,16.056,804899245.972,804899247.826,-0.12,10.398,0.0676,1.0020,1.0020,0.3747,-0.2530,-0.1620,-0.2240,,1008.382
16.061,16.061,804899245.972,804899247.826,-0.12,10.398,0.0536,1.0410,1.0410,0.2624,-0.0950,-0.1070,-0.2200,,1008.382
16.066,16.066,804899245.972,804899247.826,-0.12,10.398,0.0530,1.0410,1.0410,0.2168,0.0390,-0.0620,-0.2040,,1008.382
16.071,16.071,804899245.972,804899247.826,-0.12,10.398,0.0827,1.0770,1.0770,0.2180,0.1310,-0.0210,-0.1730,,1008.382
16.076,16.076,804899245.972,804899247.826,-0.12,10.398,0.0831,1.0770,1.0770,0.2315,0.1820,0.0020,-0.1430,,1008.382
16.081,16.081,804899245.972,804899247.826,-0.12,10.398,0.0584,1.0440,1.0440,0.2317,0.1990,0.0130,-0.1180,,1008.382
16.086,16.086,804899245.972,804899247.826,-0.12,10.398,0.0590,1.0440,1.0440,0.2204,0.1860,0.0410,-0.1110,,1008.382
16.091,16.091,804899245.972,804899247.826,-0.12,10.398,0.0249,1.0030,1.0030,0.2008,0.1470,0.0770,-0.1130,,1008.382
16.096,16.096,804899245.972,804899247.826,-0.12,10.398,0.0256,1.0030,1.0030,0.1901,0.1160,0.0910,-0.1200,,1008.382
16.101,16.101,804899245.972,804899247.826,-0.12,10.398,0.0320,0.9690,0.9690,0.1812,0.0960,0.0960,-0.1200,,1008.382
16.106,16.106,804899245.972,804899247.826,-0.12,10.398,0.0321,0.9690,0.9690,0.1523,0.0660,0.0750,-0.1150,,1008.382
16.111,16.111,804899245.972,804899247.826,-0.12,10.398,0.0457,0.9560,0.9560,0.1177,0.0350,0.0400,-0.1050,,1008.382
16.116,16.116,804899245.972,804899247.826,-0.12,10.398,0.0457,0.9560,0.9560,0.0926,-0.0090,-0.0060,-0.0920,,1008.382
16.121,16.121,804899245.972,804899247.826,-0.12,10.398,0.0620,0.9440,0.9440,0.1095,-0.0500,-0.0610,-0.0760,,1008.382
16.126,16.126,804899245.972,804899247.826,-0.12,10.398,0.0620,0.9440,0.9440,0.1471,-0.0850,-0.1040,-0.0600,,1008.382
16.131,16.131,804899245.972,804899247.826,-0.12,10.398,0.0612,0.9480,0.9480,0.1908,-0.1350,-0.1260,-0.0480,,1008.382
16.136,16.136,804899245.972,804899247.826,-0.12,10.398,0.0606,0.9490,0.9490,0.2340,-0.1940,-0.1240,-0.0420,,1008.382
16.141,16.141,804899245.972,804899247.826,-0.12,10.398,0.0474,0.9640,0.9640,0.2610,-0.2380,-0.1010,-0.0360,,1008.382
16.146,16.146,804899245.972,804899247.826,-0.12,10.398,0.0478,0.9640,0.9640,0.2678,-0.2570,-0.0690,-0.0300,,1008.382
16.151,16.151,804899245.972,804899247.826,-0.12,10.398,0.0396,0.9740,0.9740,0.2642,-0.2610,-0.0360,-0.0200,,1008.382
16.156,16.156,804899245.972,804899247.826,-0.12,10.398,0.0402,0.9740,0.9740,0.2495,-0.2480,-0.0270,-0.0040,,1008.382
16.161,16.161,804899245.972,804899247.826,-0.12,10.398,0.0269,1.0000,1.0000,0.2120,-0.2110,-0.0190,-0.0070,,1008.382
16.166,16.166,804899245.972,804899247.826,-0.12,10.398,0.0276,1.0000,1.0000,0.1995,-0.1990,0.0110,-0.0080,,1008.382
16.171,16.171,804899245.972,804899247.826,-0.12,10.398,0.0309,1.0150,1.0150,0.2046,-0.2010,0.0330,-0.0190,,1008.382
16.176,16.176,804899245.972,804899247.826,-0.12,10.398,0.0313,1.0160,1.0160,0.2208,-0.2170,0.0320,-0.0250,,1008.382
16.181,16.181,804899245.972,804899247.826,-0.12,10.398,0.0254,1.0100,1.0100,0.2216,-0.2190,0.0260,-0.0220,,1008.382
16.186,16.186,804899245.972,804899247.826,-0.12,10.398,0.0262,1.0100,1.0100,0.2252,-0.2220,0.0330,-0.0190,,1008.382
16.191,16.191,804899245.972,804899247.826,-0.12,10.398,0.0229,0.9970,0.9970,0.2159,-0.2130,0.0320,-0.0150,,1008.382
16.196,16.196,804899245.972,804899247.826,-0.12,10.398,0.0235,0.9970,0.9970,0.1826,-0.1800,0.0180,-0.0250,,1008.382
16.201,16.201,804899245.972,804899247.826,-0.12,10.398,0.0252,0.9970,0.9970,0.1619,-0.1590,0.0090,-0.0290,,1008.382
16.206,16.206,804899245.972,804899247.826,-0.12,10.398,0.0257,0.9970,0.9970,0.1578,-0.1560,-0.0020,-0.0240,,1008.382
16.211,16.211,804899245.972,804899247.826,-0.12,10.398,0.0177,1.0050,1.0050,0.1696,-0.1670,-0.0210,-0.0210,,1008.382
16.216,16.216,804899245.972,804899247.826,-0.12,10.398,0.0185,1.0050,1.0050,0.1861,-0.1820,-0.0360,-0.0150,,1008.382
16.221,16.221,804899245.972,804899247.826,-0.12,10.398,0.0259,0.9850,0.9850,0.2120,-0.2060,-0.0490,-0.0100,,1008.382
16.226,16.226,804899245.972,804899247.826,-0.12,10.398,0.0260,0.9850,0.9850,0.2600,-0.2470,-0.0810,0.0040,,1008.382
16.231,16.231,804899245.972,804899247.826,-0.12,10.398,0.0300,0.9810,0.9810,0.3010,-0.2830,-0.1020,0.0090,,1008.382
16.236,16.236,804899245.972,804899247.826,-0.12,10.398,0.0299,0.9810,0.9810,0.3218,-0.3060,-0.0980,0.0180,,1008.382
16.241,16.241,804899245.972,804899247.826,-0.12,10.398,0.0302,0.9810,0.9810,0.3408,-0.3270,-0.0890,0.0360,,1008.382
16.246,16.246,804899245.972,804899247.826,-0.12,10.398,0.0308,0.9810,0.9810,0.3393,-0.3260,-0.0770,0.0540,,1008.382
16.251,16.251,804899245.972,804899247.826,-0.12,10.398,0.0193,1.0020,1.0020,0.3125,-0.3020,-0.0440,0.0670,,1008.382
16.256,16.256,804899245.972,804899247.826,-0.12,10.398,0.0197,1.0020,1.0020,0.2528,-0.2420,0.0290,0.0670,,1008.382
16.261,16.261,804899245.972,804899247.826,-0.12,10.398,0.0325,1.0270,1.0270,0.2136,-0.1710,0.1120,0.0620,,1008.382
16.266,16.266,804899245.972,804899247.826,-0.12,10.398,0.0319,1.0270,1.0270,0.1930,-0.1110,0.1510,0.0460,,1008.382
16.271,16.271,804899245.972,804899247.826,-0.12,10.398,0.0815,1.0810,1.0810,0.1923,-0.0750,0.1750,0.0270,,1008.382
16.276,16.276,804899245.972,804899247.826,-0.12,10.398,0.0815,1.0810,1.0810,0.1891,-0.0600,0.1790,0.0110,,1008.382
16.281,16.281,804899245.972,804899247.826,-0.12,10.398,0.0640,1.0620,1.0620,0.1731,-0.0660,0.1600,-0.0010,,1008.382
16.286,16.286,804899245.972,804899247.826,-0.12,10.398,0.0643,1.0620,1.0620,0.1479,-0.0600,0.1350,-0.0070,,1008.382
16.292,16.291,804899245.972,804899247.826,-0.12,10.398,0.0211,1.0180,1.0180,0.1092,-0.0500,0.0970,-0.0030,,1008.382
16.297,16.296,804899245.972,804899247.826,-0.12,10.398,0.0225,1.0190,1.0190,0.0755,-0.0550,0.0500,0.0130,,1008.382
16.302,16.302,804899245.972,804899247.826,-0.12,10.398,0.0254,0.9960,0.9960,0.0820,-0.0700,-0.0120,0.0410,,1008.382
16.307,16.307,804899245.972,804899247.826,-0.12,10.398,0.0258,0.9960,0.9960,0.1284,-0.0850,-0.0700,0.0660,,1008.382
16.312,16.312,804899245.972,804899247.826,-0.12,10.398,0.0573,0.9670,0.9670,0.1555,-0.0910,-0.0990,0.0780,,1008.382
16.317,16.317,804899245.972,804899247.826,-0.12,10.398,0.0573,0.9670,0.9670,0.1727,-0.1100,-0.1100,0.0750,,1008.382
16.322,16.322,804899245.972,804899247.826,-0.12,10.398,0.0568,0.9610,0.9610,0.1901,-0.1370,-0.1090,0.0740,,1008.382
16.327,16.327,804899245.972,804899247.826,-0.12,10.398,0.0577,0.9610,0.9610,0.2103,-0.1670,-0.1050,0.0730,,1008.382
16.332,16.332,804899245.972,804899247.826,-0.12,10.398,0.0473,0.9670,0.9670,0.2303,-0.1910,-0.1030,0.0770,,1008.382
16.337,16.337,804899245.972,804899247.826,-0.12,10.398,0.0479,0.9670,0.9670,0.2570,-0.2240,-0.0910,0.0870,,1008.382
16.342,16.342,804899245.972,804899247.826,-0.12,10.398,0.0516,0.9640,0.9640,0.2970,-0.2660,-0.0790,0.1060,,1008.382
16.347,16.347,804899245.972,804899247.826,-0.12,10.398,0.0526,0.9640,0.9640,0.3197,-0.2830,-0.0880,0.1200,,1008.382
16.352,16.352,804899245.972,804899247.826,-0.12,10.398,0.0633,0.9540,0.9540,0.3342,-0.2930,-0.0960,0.1290,,1008.382
16.357,16.357,804899245.972,804899247.826,-0.12,10.398,0.0636,0.9540,0.9540,0.3437,-0.3090,-0.0760,0.1300,,1008.382
16.362,16.362,804899245.972,804899247.826,-0.12,10.398,0.0493,0.9590,0.9590,0.3592,-0.3340,-0.0370,0.1270,,1008.382
16.367,16.367,804899245.972,804899247.826,-0.12,10.398,0.0491,0.9590,0.9590,0.3834,-0.3630,0.0090,0.1230,,1008.382
16.372,16.372,804899245.972,804899247.826,-0.12,10.398,0.0335,0.9680,0.9680,0.4439,-0.4210,0.0720,0.1210,,1008.382
16.377,16.377,804899245.972,804899247.826,-0.12,10.398,0.0342,0.9680,0.9680,0.4637,-0.4410,0.0920,0.1100,,1008.382
16.382,16.382,804899245.972,804899247.826,-0.12,10.398,0.0362,0.9650,0.9650,0.4760,-0.4540,0.1070,0.0950,,1008.382
16.387,16.387,804899245.972,804899247.826,-0.12,10.398,0.0367,0.9650,0.9650,0.5068,-0.4820,0.1340,0.0810,,1008.382
16.392,16.392,804899245.972,804899247.826,-0.12,10.398,0.0213,0.9840,0.9840,0.5520,-0.5230,0.1710,0.0440,,1008.382
16.397,16.397,804899245.972,804899247.826,-0.12,10.398,0.0228,0.9850,0.9850,0.6347,-0.5920,0.2250,0.0420,,1008.382
16.402,16.402,804899245.972,804899247.826,-0.12,10.398,0.0382,0.9680,0.9680,0.7354,-0.7030,0.2160,-0.0010,,1008.382
16.407,16.407,804899245.972,804899247.826,-0.12,10.398,0.0383,0.9700,0.9700,0.8136,-0.7870,0.1440,-0.1480,,1008.382
16.412,16.412,804899245.972,804899247.826,-0.12,10.398,0.0845,0.9320,0.9320,0.8864,-0.8100,0.2760,-0.2310,,1008.382
16.417,16.417,804899245.972,804899247.826,-0.12,10.398,0.0834,0.9340,0.9340,0.9850,-0.8100,0.5120,-0.2280,,1008.382
16.422,16.422,804899245.972,804899247.826,-0.12,10.398,0.1520,0.9760,0.9760,1.0497,-0.7910,0.6420,-0.2530,,1008.382
16.427,16.427,804899245.972,804899247.826,-0.12,10.398,0.1546,0.9780,0.9780,1.0099,-0.7440,0.6440,-0.2270,,1008.382
16.432,16.432,804899245.972,804899247.826,-0.12,10.398,0.0626,1.0570,1.0570,0.9245,-0.7090,0.5590,-0.1990,,1008.382
16.437,16.437,804899245.972,804899247.826,-0.12,10.398,0.0658,1.0590,1.0590,0.8970,-0.6540,0.5860,-0.1830,,1008.382
16.442,16.442,804899245.972,804899247.826,-0.12,10.398,0.0327,1.0220,1.0220,0.9243,-0.6130,0.6730,-0.1600,,1008.382
16.447,16.447,804899245.972,804899247.826,-0.12,10.398,0.0317,1.0230,1.0230,0.9229,-0.5540,0.7240,-0.1440,,1008.382
16.452,16.452,804899245.972,804899247.826,-0.12,10.398,0.0406,1.0330,1.0330,0.8168,-0.4570,0.6670,-0.1160,,1008.382
16.457,16.457,804899245.972,804899247.826,-0.12,10.398,0.0404,1.0330,1.0330,0.6381,-0.3380,0.5310,-0.1050,,1008.382
16.462,16.462,804899245.972,804899247.826,-0.12,10.398,0.0738,1.0540,1.0540,0.4632,-0.2360,0.3890,-0.0870,,1008.382
16.467,16.467,804899245.972,804899247.826,-0.12,10.398,0.0741,1.0550,1.0550,0.3634,-0.1550,0.3200,-0.0750,,1008.382
16.472,16.472,804899245.972,804899247.826,-0.12,10.398,0.0580,1.0410,1.0410,0.3312,-0.0920,0.3090,-0.0760,,1008.382
16.477,16.477,804899245.972,804899247.826,-0.12,10.398,0.0576,1.0410,1.0410,0.3459,-0.0360,0.3360,-0.0740,,1008.382
16.482,16.482,804899245.972,804899247.826,-0.12,10.398,0.0414,1.0230,1.0230,0.3714,0.0220,0.3660,-0.0590,,1008.382
16.487,16.487,804899245.972,804899247.826,-0.12,10.398,0.0404,1.0230,1.0230,0.3855,0.1140,0.3670,-0.0300,,1008.382
16.492,16.492,804899245.972,804899247.826,-0.12,10.398,0.0383,1.0340,1.0340,0.3953,0.2080,0.3360,-0.0090,,1008.382
16.497,16.497,804899245.972,804899247.826,-0.12,10.398,0.0365,1.0330,1.0330,0.3957,0.2670,0.2920,-0.0060,,1008.382
16.502,16.502,804899245.972,804899247.826,-0.12,10.398,0.0683,1.0560,1.0560,0.3858,0.2910,0.2530,0.0110,,1008.382
16.507,16.507,804899245.972,804899247.826,-0.12,10.398,0.0679,1.0560,1.0560,0.3621,0.3000,0.1970,0.0480,,1008.382
16.512,16.512,804899245.972,804899247.826,-0.12,10.398,0.0560,1.0270,1.0270,0.3348,0.3040,0.1050,0.0930,,1008.382
16.517,16.517,804899245.972,804899247.826,-0.12,10.398,0.0557,1.0260,1.0260,0.3042,0.2850,-0.0500,0.0940,,1008.382
16.522,16.522,804899245.972,804899247.826,-0.12,10.398,0.0672,1.0080,1.0080,0.3412,0.2220,-0.2160,0.1430,,1008.382
16.527,16.527,804899245.972,804899247.826,-0.12,10.398,0.0684,1.0080,1.0080,0.4235,0.2270,-0.2900,0.2090,,1008.382
16.532,16.532,804899245.972,804899247.826,-0.12,10.398,0.0908,1.0000,1.0000,0.4721,0.2320,-0.3310,0.2440,,1008.382
16.537,16.537,804899248.531,804899248.830,-0.14,10.488,0.0917,0.9990,0.9990,0.4700,0.2230,-0.3250,0.2560,,1008.382
16.542,16.542,804899248.531,804899248.830,-0.14,10.488,0.0781,1.0400,1.0400,0.4387,0.1730,-0.3030,0.2660,,1008.382
16.547,16.547,804899248.531,804899248.830,-0.14,10.488,0.0784,1.0390,1.0390,0.4276,0.1260,-0.3110,0.2650,,1008.382
16.552,16.552,804899248.531,804899248.830,-0.14,10.488,0.0555,1.0410,1.0410,0.4246,0.0970,-0.3230,0.2580,,1008.382
16.557,16.557,804899248.531,804899248.830,-0.14,10.488,0.0557,1.0400,1.0400,0.4448,0.0340,-0.3710,0.2430,,1008.382
16.562,16.562,804899248.531,804899248.830,-0.14,10.488,0.0395,1.0260,1.0260,0.4318,0.0200,-0.3680,0.2250,,1008.382
16.567,16.567,804899248.531,804899248.830,-0.14,10.488,0.0405,1.0260,1.0260,0.5010,-0.0300,-0.4510,0.2160,,1008.382
16.572,16.572,804899248.531,804899248.830,-0.14,10.488,0.0092,1.0000,1.0000,0.5132,0.0450,-0.4730,0.1940,,1008.382
16.577,16.577,804899248.531,804899248.830,-0.14,10.488,0.0114,0.9990,0.9990,0.5023,0.0890,-0.4660,0.1650,,1008.382
16.582,16.582,804899248.531,804899248.830,-0.14,10.488,0.0055,0.9980,0.9980,0.6260,0.0180,-0.6070,0.1520,,1008.382
16.587,16.587,804899248.531,804899248.830,-0.14,10.488,0.0030,0.9980,0.9980,0.8281,-0.0360,-0.8180,0.1240,,1008.382
16.592,16.592,804899248.531,804899248.830,-0.14,10.488,0.0661,0.9350,0.9350,1.2110,-0.1410,-1.1950,0.1360,,1008.382
16.597,16.597,804899248.531,804899248.830,-0.14,10.488,0.0674,0.9350,0.9350,1.4554,-0.1180,-1.4410,0.1670,,1008.382
16.602,16.602,804899248.531,804899248.830,-0.14,10.488,0.1528,0.8530,0.8530,1.6142,-0.0960,-1.5990,0.1990,,1008.382
16.607,16.607,804899248.531,804899248.830,-0.14,10.488,0.1533,0.8530,0.8530,1.6783,-0.0580,-1.6640,0.2110,,1008.382
16.612,16.612,804899248.531,804899248.830,-0.14,10.488,0.1515,0.8650,0.8650,1.5475,-0.0420,-1.5450,0.0780,,1008.382
16.617,16.617,804899248.531,804899248.830,-0.14,10.488,0.1540,0.8650,0.8650,1.3236,-0.0730,-1.3210,0.0380,,1008.382
16.622,16.622,804899248.531,804899248.830,-0.14,10.488,0.0705,0.9530,0.9530,0.9810,-0.0750,-0.9780,0.0140,,1008.382
16.627,16.627,804899248.531,804899248.830,-0.14,10.488,0.0726,0.9530,0.9530,0.6284,-0.1140,-0.6180,0.0020,,1008.382
16.632,16.632,804899248.531,804899248.830,-0.14,10.488,0.0869,1.0440,1.0440,0.3050,-0.1420,-0.2680,-0.0320,,1008.382
16.637,16.637,804899248.531,804899248.830,-0.14,10.488,0.0866,1.0440,1.0440,0.1715,-0.1520,0.0520,-0.0600,,1008.382
16.642,16.642,804899248.531,804899248.830,-0.14,10.488,0.1138,1.0850,1.0850,0.3251,-0.1550,0.2820,-0.0460,,1008.382
16.647,16.647,804899248.531,804899248.830,-0.14,10.488,0.1150,1.0860,1.0860,0.4549,-0.1650,0.4230,-0.0280,,1008.382
16.652,16.652,804899248.531,804899248.830,-0.14,10.488,0.1037,1.0860,1.0860,0.5425,-0.1700,0.5150,-0.0130,,1008.382
16.657,16.657,804899248.531,804899248.830,-0.14,10.488,0.1042,1.0870,1.0870,0.6095,-0.1530,0.5900,-0.0050,,1008.382
16.662,16.662,804899248.531,804899248.830,-0.14,10.488,0.0946,1.0620,1.0620,0.6352,-0.0950,0.6280,0.0030,,1008.382
16.667,16.667,804899248.531,804899248.830,-0.14,10.488,0.0935,1.0620,1.0620,0.5649,-0.0810,0.5580,0.0350,,1008.382
16.672,16.672,804899248.531,804899248.830,-0.14,10.488,0.0824,1.0570,1.0570,0.4774,-0.0370,0.4730,0.0530,,1008.382
16.677,16.677,804899248.531,804899248.830,-0.14,10.488,0.0818,1.0570,1.0570,0.3813,0.0040,0.3790,0.0420,,1008.382
16.682,16.682,804899248.531,804899248.830,-0.14,10.488,0.0592,1.0220,1.0220,0.2745,0.0170,0.2720,0.0330,,1008.382
16.687,16.687,804899248.531,804899248.830,-0.14,10.488,0.0587,1.0220,1.0220,0.1417,0.0050,0.1380,0.0320,,1008.382
16.692,16.692,804899248.531,804899248.830,-0.14,10.488,0.0635,0.9850,0.9850,0.0199,-0.0190,0.0030,0.0050,,1008.382
16.697,16.697,804899248.531,804899248.830,-0.14,10.488,0.0643,0.9850,0.9850,0.1668,-0.0850,-0.1360,-0.0460,,1008.382
16.702,16.702,804899248.531,804899248.830,-0.14,10.488,0.0538,0.9630,0.9630,0.1948,-0.1070,-0.1370,-0.0880,,1008.382
16.707,16.707,804899248.531,804899248.830,-0.14,10.488,0.0542,0.9630,0.9630,0.1602,-0.0740,0.0060,-0.1420,,1008.382
16.712,16.712,804899248.531,804899248.830,-0.14,10.488,0.0535,0.9970,0.9970,0.2881,-0.0450,0.1910,-0.2110,,1008.382
16.717,16.717,804899248.531,804899248.830,-0.14,10.488,0.0542,0.9980,0.9980,0.4640,-0.0150,0.3770,-0.2700,,1008.382
16.722,16.722,804899248.531,804899248.830,-0.14,10.488,0.1182,1.0780,1.0780,0.6309,0.0420,0.5450,-0.3150,,1008.382
16.727,16.727,804899248.531,804899248.830,-0.14,10.488,0.1197,1.0780,1.0780,0.6519,0.0220,0.5670,-0.3210,,1008.382
16.732,16.732,804899248.531,804899248.830,-0.14,10.488,0.0919,1.0650,1.0650,0.6127,0.0450,0.5300,-0.3040,,1008.382
16.737,16.737,804899248.531,804899248.830,-0.14,10.488,0.0928,1.0650,1.0650,0.5147,0.0750,0.4390,-0.2580,,1008.382
16.742,16.742,804899248.531,804899248.830,-0.14,10.488,0.0187,0.9970,0.9970,0.3837,0.0860,0.3080,-0.2120,,1008.382
16.747,16.747,804899248.531,804899248.830,-0.14,10.488,0.0181,0.9970,0.9970,0.2325,0.0930,0.1570,-0.1440,,1008.382
16.752,16.752,804899248.531,804899248.830,-0.14,10.488,0.0689,0.9700,0.9700,0.1184,0.0960,0.0130,-0.0680,,1008.382
16.757,16.757,804899248.531,804899248.830,-0.14,10.488,0.0702,0.9690,0.9690,0.1165,0.0750,-0.0880,0.0140,,1008.382
16.762,16.762,804899248.531,804899248.830,-0.14,10.488,0.1035,0.9590,0.9590,0.1685,0.0440,-0.1320,0.0950,,1008.382
16.767,16.767,804899248.531,804899248.830,-0.14,10.488,0.1045,0.9590,0.9590,0.2119,0.0010,-0.1390,0.1600,,1008.382
16.772,16.772,804899248.531,804899248.830,-0.14,10.488,0.0961,0.9580,0.9580,0.2474,-0.0490,-0.1730,0.1700,,1008.382
16.777,16.777,804899248.531,804899248.830,-0.14,10.488,0.0971,0.9580,0.9580,0.2496,-0.0860,-0.1840,0.1450,,1008.382
16.782,16.782,804899248.531,804899248.830,-0.14,10.488,0.0621,0.9560,0.9560,0.2337,-0.1290,-0.1520,0.1220,,1008.382
16.787,16.787,804899248.531,804899248.830,-0.14,10.488,0.0621,0.9560,0.9560,0.2249,-0.1680,-0.1120,0.0990,,1008.382
16.792,16.792,804899248.531,804899248.830,-0.14,10.488,0.0481,0.9610,0.9610,0.2355,-0.1930,-0.1040,0.0860,,1008.382
16.797,16.797,804899248.531,804899248.830,-0.14,10.488,0.0479,0.9620,0.9620,0.2290,-0.1930,-0.1070,0.0610,,1008.382
16.802,16.802,804899248.531,804899248.830,-0.14,10.488,0.0433,0.9780,0.9780,0.2015,-0.1740,-0.0970,0.0300,,1008.382
16.807,16.807,804899248.531,804899248.830,-0.14,10.488,0.0437,0.9790,0.9790,0.1573,-0.1450,-0.0610,0.0010,,1008.382
16.812,16.812,804899248.531,804899248.830,-0.14,10.488,0.0242,1.0110,1.0110,0.1130,-0.1100,-0.0120,-0.0230,,1008.382
16.817,16.817,804899248.531,804899248.830,-0.14,10.488,0.0242,1.0110,1.0110,0.0871,-0.0720,0.0270,-0.0410,,1008.382
16.822,16.822,804899248.531,804899248.830,-0.14,10.488,0.0471,1.0420,1.0420,0.0763,-0.0380,0.0410,-0.0520,,1008.382
16.827,16.827,804899248.531,804899248.830,-0.14,10.488,0.0471,1.0420,1.0420,0.0745,-0.0050,0.0360,-0.0650,,1008.382
16.832,16.832,804899248.531,804899248.830,-0.14,10.488,0.0561,1.0530,1.0530,0.0965,0.0230,0.0260,-0.0900,,1008.382
16.837,16.837,804899248.531,804899248.830,-0.14,10.488,0.0561,1.0530,1.0530,0.1133,0.0280,0.0200,-0.1080,,1008.382
16.842,16.842,804899248.531,804899248.830,-0.14,10.488,0.0425,1.0350,1.0350,0.1077,0.0160,0.0100,-0.1060,,1008.382
16.847,16.847,804899248.531,804899248.830,-0.14,10.488,0.0429,1.0350,1.0350,0.0965,0.0010,-0.0220,-0.0940,,1008.382
16.852,16.852,804899248.531,804899248.830,-0.14,10.488,0.0206,0.9960,0.9960,0.1027,-0.0190,-0.0640,-0.0780,,1008.382
16.857,16.857,804899248.531,804899248.830,-0.14,10.488,0.0215,0.9960,0.9960,0.1366,-0.0490,-0.1150,-0.0550,,1008.382
16.862,16.862,804899248.531,804899248.830,-0.14,10.488,0.0415,0.9770,0.9770,0.1803,-0.0830,-0.1570,-0.0310,,1008.382
16.867,16.867,804899248.531,804899248.830,-0.14,10.488,0.0418,0.9780,0.9780,0.2125,-0.1220,-0.1740,0.0030,,1008.382
16.872,16.872,804899248.531,804899248.830,-0.14,10.488,0.0534,0.9850,0.9850,0.2260,-0.1500,-0.1660,0.0320,,1008.382
16.877,16.877,804899248.531,804899248.830,-0.14,10.488,0.0545,0.9850,0.9850,0.2354,-0.1630,-0.1610,0.0540,,1008.382
16.882,16.882,804899248.531,804899248.830,-0.14,10.488,0.0494,0.9920,0.9920,0.2385,-0.1630,-0.1630,0.0610,,1008.382
16.887,16.887,804899248.531,804899248.830,-0.14,10.488,0.0505,0.9930,0.9930,0.2224,-0.1460,-0.1570,0.0590,,1008.382
16.892,16.892,804899248.531,804899248.830,-0.14,10.488,0.0284,1.0020,1.0020,0.1744,-0.1120,-0.1200,0.0590,,1008.382
16.897,16.897,804899248.531,804899248.830,-0.14,10.488,0.0292,1.0020,1.0020,0.1481,-0.0990,-0.0890,0.0650,,1008.382
16.902,16.902,804899248.531,804899248.830,-0.14,10.488,0.0238,1.0190,1.0190,0.1114,-0.0730,-0.0510,0.0670,,1008.382
